reviews.text,reviews.rating,sentiment
purchased tablet granddaughter cant put,3.0,neutral
like first going slow sometimes overall good product,3.0,neutral
good product hard customize like real androids install firefox sw amazon deems competitiontoo bad,3.0,neutral
good product bought somebody else spent little time,3.0,neutral
needed took back get bigger size,3.0,neutral
good tablet young person begin small handle,3.0,neutral
dont last long duracell cheaper,3.0,neutral
got echo dot times day loose connectivity worked tech support times suggest adjust motorola router settings make router compatible time,3.0,neutral
feel like change batteries often,3.0,neutral
make great child proof cover battery life descent far,3.0,neutral
batteries seem like work seem last,3.0,neutral
would opt ipad rather kindle ease researching books authors etc advantage kindle attractive comparative price,3.0,neutral
good alittle ones games movies picture clear expensive,3.0,neutral
works time asking question,3.0,neutral
good tablet easy use yr many free stuff expected pay games movies books,3.0,neutral
like worth wish real google play store,3.0,neutral
ok price led string dewdrop lights bought amazon batteries last days costco kirkland brand batteries last weeks lit,3.0,neutral
price acceptable however feed backs file indicate may tradeoff shorter life usage one review stated experienced battery content leakage event evaluations must based individual usage reasonable length time ill reserve decision reorders first order usage,3.0,neutral
item gift ive heard great product value recipient loved,3.0,neutral
bought reorder work seem go flat rather quickly,3.0,neutral
packaged plastic really hard get,3.0,neutral
opened pack put device already said battery low,3.0,neutral
bought tablet year old holding good loves enjoys playimg games able get internet,3.0,neutral
yr old loves however experience sound issues time time,3.0,neutral
batteries last long sams costco brand batteries,3.0,neutral
price point good used ipad display doesnt look sharp amazon app store lacks content overall good yr old,3.0,neutral
thought echo portable keep plugged operate buy external batteryreturned bought smaller tap builtin battery,3.0,neutral
okay freeze game reboot okay,3.0,neutral
little slow camera isnt best price fine,3.0,neutral
certainly isnt impressive device fantastic value,3.0,neutral
helpful friendly didnt much selection looking found needed,3.0,neutral
product works fine need install bunch apps use full potential,3.0,neutral
bad thing doesnt google,3.0,neutral
far good order two working great,3.0,neutral
totally convinced good name brands replace several batteries way soon,3.0,neutral
apparently sitting around time used tv remote almost dead within days exchanged two two pack days later dead hereafter ill buy name brand,3.0,neutral
hoping would want put like tablet sprout chubby stills wants phone,3.0,neutral
dont know much item purchased black friday niece hope likes,3.0,neutral
last long batteries impressed,3.0,neutral
bought present year old grandma loves easy operate issues,3.0,neutral
seems like doesnt last long battery brands,3.0,neutral
would purchase item k content,3.0,neutral
kids like games play young children dont want spent lot money,3.0,neutral
using tablet find kindle harder navigate,3.0,neutral
months slow started good getting slower cleared everything still good,3.0,neutral
purchased last week used pair wireless keyboard within hour keyboard blinking low battery sign replaced batteries two new ones light blinked within half hourmy keyboard isnt problem ended using eneloop aaa batteries worked fine rest day,3.0,neutral
doesnt ability control volume turn tv liked programming didnt like features,3.0,neutral
average tablet bit slow good option people budget,3.0,neutral
youre looking something keep laptop cool trick although bad things isnt comfortable sitting lap metal isnt awesome rivets rest hands welded things theyre uncomfortable dig hands trying type even resting hands wouldnt recommend,3.0,neutral
brought gift uncle decent tab price,3.0,neutral
dont last long certain premium brands ok wouldnt put critical apps like smoke detectors tv remotes toys goofy modern distractions regularly beg aas ok,3.0,neutral
batteries seem work flashlights others okay batteries work impressed,3.0,neutral
bought gift go vibrator,3.0,neutral
cool device main issue couldnäôt play playlists stored sonos app played streaming services,3.0,neutral
ok product bought black friday get pay runs slow times good simple tasks,3.0,neutral
kids get lot use tablets however wish battery life better,3.0,neutral
first one got slow turned today one works great,3.0,neutral
ok price willing deal ads cant download certain apps,3.0,neutral
good playing music limited basisrequires spotify premium play many selections frustrating plays small samples artists,3.0,neutral
good piece technology connecting wifi,3.0,neutral
put batteries window candles bought put last duracell amazon batteries lasted days duracell lasted since ive experimented see consistent duracell last average longer,3.0,neutral
first got tablet screen damaged overall decent tablet sorta slow end day gotta say bruisers remain,3.0,neutral
good price used tv remote change batteries months brand batteries lasted longer get pay,3.0,neutral
decided spend extra money get model processing power games occasional heating unit freezing serves purpose,3.0,neutral
really like features size price bit disappointed lack speed,3.0,neutral
bought toddler mostly used netflix kid games,3.0,neutral
ok price little slow doesnt many apps google play,3.0,neutral
bought batteries good reviews checked voltage several batteries fine batteries use long enough comment,3.0,neutral
device good designedim amazon prime member found amazon prime videotv isnt good cant find many good video watch,3.0,neutral
dont seem hold charge well major brands,3.0,neutral
batteries dont seem last long everready batteries,3.0,neutral
hate ads annoying cannot get super confusing even get home page,3.0,neutral
unit simple use somewhat difficult get connected startup setup ran flawlessly memory little small,3.0,neutral
good tablet yr old play games watch videos thing charger doesnt stay port battery doesnt last long,3.0,neutral
works well memory builds starts acting shuts randomly price ok,3.0,neutral
good use tablet low complex color quality average,3.0,neutral
good first kindle fire got ok product,3.0,neutral
bought sixyear old daughtereasy navigatethe knock doesnt expandable memory,3.0,neutral
im still learning submit another review use,3.0,neutral
ok purchased battery last long cost paid,3.0,neutral
bought gift mom ive seen one nothing spectacular work fixed screen friends last year took maybe minutes thats plus,3.0,neutral
great tablet price bought gift loved,3.0,neutral
kindle works inexpensive short battery life,3.0,neutral
tired getting ripped greenlight cable decided something itno monthly charge late fees movies,3.0,neutral
great price soon tell great value,3.0,neutral
exited got disappointed old gui k limited search option amazon,3.0,neutral
good beginners although need google account credit card start reading purposes,3.0,neutral
weird didnt last long,3.0,neutral
prefer ipad okay cost many ads tho,3.0,neutral
found many pop ads returned,3.0,neutral
good reading books light handy much browsing,3.0,neutral
hd tablet right child introduced computer word,3.0,neutral
nice little set slow wish would investigated little jumping,3.0,neutral
love tablet games battery sucks goes dead really fast freezes lot,3.0,neutral
data tied skills blanket open forum knowledge still benefits explore,3.0,neutral
good starter tablet slow dont expect pad savy child enjoy true beginner would fine,3.0,neutral
bought daughter works great wouldnt recommend anything intense,3.0,neutral
think cord needs bit longer would enable read charging,3.0,neutral
find alexa extremely useless times chore trying search specific music amazons music list trying find common songs played radio currently,3.0,neutral
fine reading havent used anything else yet,3.0,neutral
ok would recommend friends sure future,3.0,neutral
work fine couple start leaking less month worried may happen electronics,3.0,neutral
ok tablet amazon added google play device apps google,3.0,neutral
adequate performance pulled batteries four night lights half amazonbasics aa batteries surprising tell amazonbasics batteries last installed half installed long amazonbasics dont think ill buy,3.0,neutral
prosgreat value moneyenough power handle lot android gamesdecent battery lifeconsfeels slow using weekslowresolution screen camera,3.0,neutral
wouldnt say worse better name brand batteries,3.0,neutral
bought tablet year old good tablet dollars paid wish could remove amazon apps,3.0,neutral
batteries tiny bit short work every aaa device beware,3.0,neutral
dont much storageok kids purchase tablet gift didnt last long,3.0,neutral
brought christmas presents kids far complaints,3.0,neutral
dont feel like last long name brand batteries,3.0,neutral
needed regular batteries toss random things rechargeables normally get lost forgotten normally prefer amazons brand white batteries great barely worked inconsistent,3.0,neutral
perfect kids use nice features bucks recommend,3.0,neutral
good home entertainment every app known man,3.0,neutral
like things still believe cost much,3.0,neutral
pretty happy tablet mostly use try play games,3.0,neutral
seem last long batteries,3.0,neutral
brought tablet yr old son okay wasnt crazy amazon apps decent tablet though price,3.0,neutral
best buy computer worked waiting saw amazon fire saw great price bought pleased features user friendly,3.0,neutral
good productmakes life easyi issues far,3.0,neutral
seem last long brands great price though,3.0,neutral
unit works good understands easily sure much really music quality middle grade compared speakers,3.0,neutral
bought son would stop grabbing phone needs battery life horrible,3.0,neutral
quite performance would expect product amazon puts name bit dissapointed,3.0,neutral
purchase store given bulb till decide review,3.0,neutral
kids didnt want spend much load games want keeps busy,3.0,neutral
god tablet camera could little better,3.0,neutral
good average device internet content k forget looking simple hd content good enough,3.0,neutral
hold amount high power juice like energizer duracell half price,3.0,neutral
purchased tablet screen drink worked fine,3.0,neutral
ordering process easy expected hopefully husband install soon,3.0,neutral
affordable increased storage backlight screen could better,3.0,neutral
quality seems good wish buttons lit bagel frozen buttons also slots arent long enough deep enough good sized bagel,3.0,neutral
sad replace original kindle due inability recharge unit model charge plug pain use kindle please work designs,3.0,neutral
worth price added collection mainly audible books donäôt like os much,3.0,neutral
elderly uncle pleased device hes still real sure use happy one,3.0,neutral
one batteries arrived looks like leak rest look fine ill keep otherwise batteries work fine,3.0,neutral
somewhat substandard ipads certainly better gets job done,3.0,neutral
alexa doesnt know half computer musical quality good glorified radio think would recommend dot save money,3.0,neutral
fan ios ipad like product prefer give either kids want play watch videos people loves read amazon prime account,3.0,neutral
used standard fire tv features bought run kodi works fine freezes occasionally needing hard reboot worth extra kodi streaming stick lacks memory cpu,3.0,neutral
hope use figure use trying,3.0,neutral
would say questions ask answered far much know get level yopu google something sure difference would hope would upgrades download,3.0,neutral
lot batteries good price dont last long,3.0,neutral
okay use mostly xbox controller runout pretty quick fine looking getting rechargeable battery pack hate controller die mid game,3.0,neutral
looking ok,3.0,neutral
well good thought works fine children,3.0,neutral
buy lights linked products radio limited stations,3.0,neutral
overall good tablet fan limitations silk browser amazon app store,3.0,neutral
family loves communicate device ask play favorite songs questions anything google even jokes,3.0,neutral
received gift dont use much family loves,3.0,neutral
last long expected good value price,3.0,neutral
bought two kids theyve destroyed ipads low cost replacement great price still ipad substitute,3.0,neutral
im sure lasting long wellknown brands maybe got bad batch sure,3.0,neutral
like bought birthday gift three year old love,3.0,neutral
pack batteries charged buying trip something warned,3.0,neutral
good productthe thing dont like remote unresponsive times good steaming device,3.0,neutral
tried hook wouldnt recognize internet contact best buy get home guys come see get working,3.0,neutral
works great pricebut shoves amazon stuff hroat like fire tvand linked amazon click buy haveit set way,3.0,neutral
doesnt much except radio couple games wait future skills buying,3.0,neutral
apps really want wont let download dont like sign one click credit card,3.0,neutral
far work well however long enough determine long last compared duracell batteries,3.0,neutral
got thanksgiving bought parents works intendedconscamera really care,3.0,neutral
maybe great value many pack doa,3.0,neutral
works well lacks forward control screen right left movement keyboard good foor short notes could never substantial typing without external keyboard good basic websurfing email,3.0,neutral
great price long lasting comparison higher priced competitors got life would duracell,3.0,neutral
bought product threeyearold son operating system slightly complicated unlike userfriendly ipad fortunately serves purpose many books apps movies fingertips,3.0,neutral
average alexa option show things screen still limited,3.0,neutral
love reading issues searching internet times,3.0,neutral
good dont forget ask none promo one,3.0,neutral
birthday gift nice visual features easy get started far good,3.0,neutral
iäôve used one multiple occasions seem user friendly bought christmas gifts nieces son,3.0,neutral
kindle fire slow love fact child protected internet content,3.0,neutral
badbut returned bought dot go soundtouch would recommend fussy music,3.0,neutral
battery nothing much say usually buy costco convenience free delivery decision breaker time,3.0,neutral
hoping find something universal tablet get pay,3.0,neutral
echo show feels useless hours especially without ability watch youtube,3.0,neutral
reading fast unit highly disappointed roku leaves amazon fire tv dust takes forever load freezes several times used,3.0,neutral
kids really like buying tablet kids worth maybe great adults,3.0,neutral
pros eink display easy eyes sharp great battery lifecons dependant amazons infrastructure manage limitation give stars,3.0,neutral
ive used month works great percent time alexa doesnt always understand mic doesnt hear feet away,3.0,neutral
dot everything people already blue tooth speakers hook,3.0,neutral
bought year old replace older ipad functional near level ipad understandable based price difference returned store,3.0,neutral
god pay dollar year bad,3.0,neutral
kids love tablet camera kids make movies wonderful child good imagination,3.0,neutral
cant beat price ive batteries die less month use,3.0,neutral
enjoying easy setup get good,3.0,neutral
purchased wouldnt turn research everyone said dropped dropped water finally got come,3.0,neutral
cheap batteries dont last long ive using fire tv remote replace every month batteries lasted months comparison,3.0,neutral
purchased christmas gift experience yet,3.0,neutral
neat amazon alexis little feel still,3.0,neutral
seems good product sure long life,3.0,neutral
recommend mostly reading ok tablet,3.0,neutral
good higher quality batteries would buy,3.0,neutral
purchased gifts recently believing prior purchases would compatible paperwhite highly disappointed learn interactive solitaire word games played old kindle touch lost,3.0,neutral
fire hd got try spend extra get hd,3.0,neutral
supposed turn ur tv smart tv altho chromecast upper hand lack chuggy connection mobile phone,3.0,neutral
okay speak says feel much potential however look forward updates,3.0,neutral
easy use lots handy features downside ads apparently cant shut cant upload play downloaded youtube videos unless online,3.0,neutral
nice built tablet need note amazon store google play store,3.0,neutral
bought result television internet connection faulty good alternative purchasing new television set serves purpose biggest issue setting aesthetically television sound bar,3.0,neutral
think tablet good reading books fast wont able anything else,3.0,neutral
good tab price big issue break,3.0,neutral
good price batteries except seems like dont last near long name brand,3.0,neutral
oem replacement suppose worth bit price excessive similar product amazon fire purchased walmart,3.0,neutral
returned wanted better soundopted bose soundlink decent speaker nice amazon primealexa featuresjust sound looking,3.0,neutral
table realy nice starters table lots free apps easy use u put sd card space,3.0,neutral
like kindle fire use access movies apps use gaming apps,3.0,neutral
amazon echo dosent hear well music full blast get thru shes acurate,3.0,neutral
seems like quality varies batts work great las long device fail quickly,3.0,neutral
get pay definitely ipad work great kids,3.0,neutral
bad tablet well worth battery horrible tho year worth use drops quite bit usb charging port issues,3.0,neutral
pretty much get pay bad great inexpensive fix cause,3.0,neutral
opinion like apple tv better easier use,3.0,neutral
freezes lot great reading meant apps,3.0,neutral
pretty easy kids use navigate really like,3.0,neutral
limited activate skills little bit pain otherwise fun mess learn go used go control lights works ok,3.0,neutral
bought mom stay touch could play crossword games bingo nursing home needs alot assistance,3.0,neutral
dont care much purchase apps r used daily basis,3.0,neutral
would nice interaction home entertainment deivices purchased works harmony remote,3.0,neutral
gives access streaming apps doesnt seem slow far responsiveness much better af stick havent issues,3.0,neutral
looking cheap tablet son use saw unit sale black friday good unit,3.0,neutral
everything much expensive products much much slower changing apps using app slow speed longer issue,3.0,neutral
functional sure usb cable firmly installed base get connection,3.0,neutral
two amazon fire sticks nice kind slow got amazon fire tv box heard ran faster remote dies faster little days course return period remote sizzled good thing remote app,3.0,neutral
im constantly getting updates making echo great take time needs also integrate phone send receive calls text messages hate tell rd part app integrate also good smarthome features,3.0,neutral
cheap notice low screen resolution compared ipad app somewhat limited unless side load,3.0,neutral
bought someone gift xmas good simple tablet someone,3.0,neutral
fire works well far ouch comes fact buyers amazon account must hitched download free games wants kids downloading anything credit card attached even free accessing account,3.0,neutral
best reader however dont expect use tablet web browser function looks strange seeing paper versions websites paper white feature cannot turned,3.0,neutral
good entry level tablet especially already amazon primea lot power price consideration g storage,3.0,neutral
good price new tested low end good voltmeter ill add post ive chance test battery life,3.0,neutral
good price amazon store huge android play store,3.0,neutral
works great quite wanted daughter,3.0,neutral
limited apps screen easy touch good price,3.0,neutral
lower value last one hour good flash light,3.0,neutral
price tablet works well biggest issue ive battery life length battery seems last long previous ipad mini,3.0,neutral
thing cool listen radio get news cnn fox dont amazon prime dumb brick,3.0,neutral
looking simple tablet basic things one like,3.0,neutral
okay youre using household use tried use speedlites photography ran entirely quickly,3.0,neutral
returned item couldnäôt get keyboard case go,3.0,neutral
light thought fit light arrived nice company batteries needed aa okit fault knowing thanks,3.0,neutral
bought year old son loves limited games,3.0,neutral
many negative things say solid comes lot preloaded content sign amazon account email youre set use usb dongle wireless keyboard really streamline input case voice command leaves frustrated,3.0,neutral
like amazon tv idea miss dvr also miss live tv abilities though amazon tv gets live tv abilities gets stars works well easy connect alot reasons miss cable tv channel selection needs improve,3.0,neutral
works well purpose used fancy good quality tablet,3.0,neutral
ended returning days browser slow bought wouldnt look stuff phone time ended slow ended always using phone,3.0,neutral
first one box placed swissphone fire department pager battery indicator levels new battery shows bars thats rather disappointing stuck duracell show full charge,3.0,neutral
gets jib done makes good tablet kids play,3.0,neutral
tablet nice internet source takes forever load easier use standard computer phone surf web get facebook etc,3.0,neutral
good price ended returning model extra features,3.0,neutral
purchased download books school screen small os liking,3.0,neutral
proscheapfunctions wellusually pretty fastconswifi signal isnt strong expensive tabletsscreen pales comparison kindlesfrequent burninif youre looking cheap tablet works youre looking top quality product bargain bin price isnt,3.0,neutral
ok good beginner users kids love could play games,3.0,neutral
yr old able operate flawlessly included case works magic keep tablet accidental screen cracks,3.0,neutral
ill give starts decent tablet screen messes im trying use cant imagine granddaughter feels,3.0,neutral
looking inexpensive tablet keep everyday casual use tablet good buy,3.0,neutral
got frend really lime apple tv still think better,3.0,neutral
good old kindle seams work better,3.0,neutral
get pay happy year old ok,3.0,neutral
speakers stuck thing bought give grandma found difficult,3.0,neutral
good kid bought given choice always choose apple,3.0,neutral
first got wife loves tech toys played laughed laughed awhile used less less cant find answers things,3.0,neutral
nice bag however come shoulder strap one main reasons wanted particular model,3.0,neutral
since called powerfast thought fast charger fast worked took hours charge almost empty kindle fire hd inch tablet,3.0,neutral
delayed response cant access email accounts unless give amazon access control everything cant put apps opening page amazon uses washington post prefer nyt far fan,3.0,neutral
pretty slow youre trying use fulltime tablet good ereader sometimes game internet usage,3.0,neutral
good product big problem battery big issue device,3.0,neutral
tablet brought fiance christmas return kept freezing also didnt get clash clans game,3.0,neutral
probably learn ways use right okay seem know answers many questions asked guess expected ti,3.0,neutral
amazon prime required order us use echo way wanted,3.0,neutral
great price surebut every flameless candle put dim replaced duracell local grocery store brand well candles noticeably brighter dont think ill buying amazonbasics batteries soon bummer always impressed amazonbrand products batteries,3.0,neutral
ok kid play games dont like save ipad,3.0,neutral
ok used rayovacs save cost seem last much brand mostly used xbox controllers mac micekeyboard,3.0,neutral
return wifi little slow childs patience,3.0,neutral
idea right weeks needs restarting else doesnt respond properly compatible devices pairs properly used lifx bulbs couldnt control voice says device found hopefully release software update soon,3.0,neutral
really use music read downfall itäôs bluetooth plugged,3.0,neutral
product okay due normal tablet due example social media instagram snapchat accessible tablet due amazon product known would purchased,3.0,neutral
use product gave present,3.0,neutral
get pay happy year old ok,3.0,neutral
amazon adds annoying lack compatibility google apps annoying price great nice really isnt better tablets,3.0,neutral
great price quantity seems dont last long major brands,3.0,neutral
simple electronic keypad use batteries name brand would go months amazon brand go weeks sure sold equivalent battery yet,3.0,neutral
overall great product sometimes freezes games apps work great alexa great addition,3.0,neutral
like price point tablet quad core processor runs kind slow,3.0,neutral
using old fire tv one better updates,3.0,neutral
dont much juice name brand batteries get job done,3.0,neutral
works fine wanted using remote home automation entertainment system,3.0,neutral
like androd devices slowed considerably time since purchase nice video watching browsing internet slow times apps take awhile load good price,3.0,neutral
mother larger amazon tablet prompted purchase version tablet screen seemed smaller standard tablet returned,3.0,neutral
still playing figuring cant love tangerine color got one thing sure apps phone like redbox instagram amazon app store cant put tablet wish could,3.0,neutral
crazy batteries dont last long others time period,3.0,neutral
decent battery seem change little bit faster big name batteries,3.0,neutral
th size difference noticeable squarish rather rectangular prefer kindle unit rather nice auto rotate adjust best part returned item bc cover flimsy afraid would drop break kindle,3.0,neutral
wonderful dont think batteries last longer ones buy dollar stores,3.0,neutral
definitely duracell gets job done last died sooner expected,3.0,neutral
easy use im still playing around purchase son,3.0,neutral
cant download many apps great kids like read,3.0,neutral
screen small couldnt access website free ebooks ended taking back read ipad,3.0,neutral
product good works advertised lately constantly issues keeping enet connection even worse issues updating told larger amazon network issue,3.0,neutral
nice tablet price camera great decent beware memory capacity though says holds gb gb free space less half,3.0,neutral
easy setup easy hand yr old loves different games apps available,3.0,neutral
pros colors screen awesome easy operate move around lots apps stalled cons operating speaker low output hard hear,3.0,neutral
bought black friday kids seem good far hopefully last,3.0,neutral
good one didnt set year oldso return back,3.0,neutral
slightly slow however really good price also amazon tablets dont use normal google app store use amazon app store extensive google app store significant drawback,3.0,neutral
good tablet mainly readers lot apps books suchbut apps download,3.0,neutral
look good comfortable reading allowed install android store would really awesome,3.0,neutral
got sale black friday great little tablet price isnt fast gets job done,3.0,neutral
love voice controlling lites small appliances bugs work sometimes ask twice sometimes recognise patient uses bing search impressed,3.0,neutral
working great sudden wouldnt come,3.0,neutral
upgraded year old kindle old doesnt seem great difference graphical interface still sucks decent reading,3.0,neutral
older tablet probobly expected much im going deal lagginess prefer ipad,3.0,neutral
theyre cheap reason dont last nearly long energizer duracells ive noticed,3.0,neutral
need amazon prime plus order special music plan disappointing sure sound ok think larger model probably better,3.0,neutral
purchased product backup tablet one con internet browser runs little slow good product,3.0,neutral
best gift beginers less price enough speed memory kids like lot,3.0,neutral
fortynine bucks anyone complain much fine adequate problems smallish screen missus uses sit couch look facebook says okay,3.0,neutral
nice parental controls app grouping bugs apps hurts experience parents still need look childs shoulder ensure gamesapps appropriate battery life absolutely terrible,3.0,neutral
batteries else one say anyone get silver batteries instead white hopefully better previous version,3.0,neutral
like firestick better one stuff one sales clerk saud,3.0,neutral
sorry say ive disappointed didnt last long remotes rc transmitters even store brand alkaline batteries,3.0,neutral
need amazons name expensive,3.0,neutral
cheap tablet price kid older person might know use,3.0,neutral
definitely smooth hoped price internet browser really bad cant add chrome box,3.0,neutral
netflix app runs great buffering good hd quality amazon app movies issues overall like fire tv amazon ran like netflix would stars,3.0,neutral
ok price point heavily advertised manipulate purchase amazon,3.0,neutral
fire tv equal nexus player expensive,3.0,neutral
table good someone need entertainment make amazon purchases,3.0,neutral
christmas gift ended returning wasnt exactly looking,3.0,neutral
havent really kept track meticulously batteries dont seem last long kirkland brand duracell,3.0,neutral
batteries decent wouldnt consider better duracell energizer price right,3.0,neutral
use extra tablet coffee table everything need basic tablet,3.0,neutral
great beginners like children limiting cant use many apps doesnt allow use google play store,3.0,neutral
way lock font size changes touch screen liked paper white better died,3.0,neutral
batteries dont seem last long others would call performance cheap,3.0,neutral
want basic tablet perfect however heavily invested android tablet disappoint amazon driven runs slowly android software sideloaded,3.0,neutral
good hdx well also much slower hdx screen pixelated anticipated would probably spend next time get quicker unit,3.0,neutral
worked great first week started reset randomly finally hard reset works fine maybe update use morning alarm play music night,3.0,neutral
bought kids got great discount one daughter uses gave us little trouble start,3.0,neutral
alexa great performs well biggest issues bing horrible search engine inevitably wrong vs google many times doesnt understand question gives wrong answers ok google gives much better repossess also amazon music somewhat limited allow ability play sonos itunes libraries,3.0,neutral
took awhile get setup getting setup fun play awhile okay get wording right listen radio stations tells cant find plays something totally different,3.0,neutral
good speaker limited dont big music collection wish,3.0,neutral
arent tech savvy know someone able get alexa respond amazon kind enough email offer support im afraid first question plugged im tech savvy also sense,3.0,neutral
alexa handy doesnt always work two lights outside sometimes turn commanded sometimes one turn,3.0,neutral
batteries good price sure charged seem run faster batteries used,3.0,neutral
nice books games go dont use phone battery,3.0,neutral
get frustrated alot like able speak commands never seems know much even though add skills always saying doesnt know speaker quality would expect price,3.0,neutral
movie could little action packed ok,3.0,neutral
okay product geared towards amazon users doesnt apps roku apple tv got direct froze every time used,3.0,neutral
get pay thats quality get overall works great slow crashes occasionally best battery,3.0,neutral
got smaller lighter original kindle fire easy operate original kindle fire,3.0,neutral
alexa powerful siri apple play youtube limit play music required open accounts play music,3.0,neutral
learn use apps sure enjoy trouble scrolling,3.0,neutral
item taking forever charge holding charge may return assume unit,3.0,neutral
things really well like setting alarms playing music many times would ask alexa question would respond saying didnt know ended returning great promise dont know yet,3.0,neutral
camera sharp download another one,3.0,neutral
expected amazon problems ordering delivery process far installed several batteries soon tell long going last,3.0,neutral
set havent used yet clear download books plan learn weekend,3.0,neutral
gave gift christmas still cant get set go geek squad help,3.0,neutral
like fact add extra memory tablet overall great travel books videos amazon,3.0,neutral
dont mind slow performance good tablet price,3.0,neutral
dollars great option although black friday special perfect kids especially considering amount damage handle,3.0,neutral
get pay small tablet ok specs annoying tablet fact pay remove offers shouldnt pay remove bloatware,3.0,neutral
bought amazonbasics new toys kids getting christmas replaced past couple months life battery isnt great,3.0,neutral
ipad thought would buy black friday play around program give mother enjoy,3.0,neutral
thought tablet would little wider long,3.0,neutral
bought wrapped immediately couldnt say either way good,3.0,neutral
works well sounds decent hub portion easy use samsung,3.0,neutral
ive used month works great percent time alexa doesnt always understand mic doesnt hear feet away,3.0,neutral
four used far two already lost charge one much giving negative read voltmeter,3.0,neutral
enjoy kindle disappointed ipad gloss made difficult read outdoors beach paper white makes possible,3.0,neutral
alexa great device drawback able simultaneously stream devices throughout house hopefully amazon working solution,3.0,neutral
readers going like tablet includes kindle feature basic tools like cameranot good calculator calendar amazon appstore didnt like doesnt include google appstore cause amazon appstore doesnt apps use cellphone good price anyways,3.0,neutral
purchased stepdaughter well dad longer together divorced yrs ago parents could purchase merry christmas little one loves easy learn great pictures,3.0,neutral
decent tablet knew wouldnt fast get job done relatively cheap,3.0,neutral
tablet overall okaythere problems face tablet charging tablet takes little longer average tabletsome application available amazon store app,3.0,neutral
dont last long expected fire stick remotes change every months,3.0,neutral
find last long energizer duracell,3.0,neutral
looked easy hard setup experience apple products,3.0,neutral
im big fan amazon products tablet ok build quality great image good software mediocre best worth price,3.0,neutral
buy lot dont think longevity exceptional inexpensive bulk worry recycle maybe need consider rechargeables,3.0,neutral
bought tablet son loves pictures clear battery charge holds long time excellent tablet low price,3.0,neutral
wish would learn faster seems like google home better knowledge internet info,3.0,neutral
excited purchasing amazon echo received weeks return lot times alexa hear understand asked,3.0,neutral
nice tablet money didnt like stuck amazon universe,3.0,neutral
sometimes specific find information example alexa know answer tell look wikimedia,3.0,neutral
gave gift heard working well,3.0,neutral
well second order batteries thru amazon energizer good ones store,3.0,neutral
thought would bigger step fire stick honestly want save money go fire stick,3.0,neutral
purchased item home automation integration pretty cool saying alexa turn kitchen lights integrates large players home automation wink smartthings philips hue etc also works well bluetooth speaker streaming phone tablet also streams pandora radio stations via tuneinit doesnt anything useful besides simple queries weather etc,3.0,neutral
purchased installed item onto kindle still trying figure storage onto new sd card works know think return store get someone show operate,3.0,neutral
great price dont seem last long would expect also found already dead upon arrival,3.0,neutral
enough free programs even subscription netflix etc still pay movies shows,3.0,neutral
bought thanksgiving sale great loss price tablet sale price would buy regular price would go hd model instead playing bit extra though,3.0,neutral
good tablet price however runs slow touch screen response best isnt right tablet youre looking high speed high performance tablet,3.0,neutral
good compared systems like roku really need get easy way close apps running background,3.0,neutral
great reading lag time loading videos little bit longer ipad,3.0,neutral
fair batteries fine toys etc dont seem last long duracell energizer batteries ive found packs hit miss ive packs several batteries already nearly drained straight package,3.0,neutral
purchased amazon fire check emails play games sincei using check bank accounts use reading getting answers problems internet happy camper,3.0,neutral
great price point didnt last anywhere near long thought would little bit would get duracell enegizer ones,3.0,neutral
pro relatively inexpensive although end waiting almost two weeks deliverycons high dropout rate come packs four used nikon cameras uncommon find hour use three cells dropped v fourth dropped tov come box within hundredth volt im guessing either electrochemistry highly variable cell cell theres interesting failure mode load,3.0,neutral
easy readvery sensitive touch still cant figure get new book onto device onoff button tiny presents problem l long nails technical book,3.0,neutral
hard set child profile without paying subscription freetime got finally set though runs smoothly battery doesnt seem last long,3.0,neutral
best worst less life batteries price right,3.0,neutral
great price batteries last long,3.0,neutral
time set everything yet granddaughter enjoying daughter issue first set books downloaded onto new one took space believe resolved,3.0,neutral
version light way go case must screen easily scratched works intended,3.0,neutral
bought used three motorola walkabouts radiosone second use two hours use first battery failed shocked made walkabout useless childsafety reason bought itnoqw cannot trust rest use unimportant places like toys,3.0,neutral
slow games videos bought youngest son wouldnt fight ipad still,3.0,neutral
great price amazing terms battery life think could get better deal,3.0,neutral
good starter company provides devices control become excellent limited time,3.0,neutral
good product money compared earlier versions durable outside casing plastic good money good buy,3.0,neutral
kindle black good fit times read night bed husband sleeping model doesnt back light im unable read night without turning light waking husbandso returned went kindle fire,3.0,neutral
price something cant beat misleadingpretty much every function app required buy something much free still worth low price,3.0,neutral
got one mother law mostly plays games looks things online tablet good minimal browsing gamesnot expert use,3.0,neutral
bought hoping cheaper version ipad familiar os overall excited,3.0,neutral
fast tablet doesnt get games get play store many apps available kindle,3.0,neutral
daughter loves tablet however replace first one bought couldnt connect wifi properly second one works fine,3.0,neutral
good part give lot bad part die way quickly,3.0,neutral
like tablet great price charging cord short isnt indicator light inform tablet charging,3.0,neutral
got kids christmas price nice problems far,3.0,neutral
batteries last anywhere near length duracell purchased side side test amazon batteries duracell batteries still testing make sure test equal bought two new trail cameras put one set amazons batteries one camera one set duracell batteries switch batteries cameras time frame see end result,3.0,neutral
even though price tablet matters display resolution much better feels like working tablet without charger connected amazon disappointed product minor issues installing apps available ios,3.0,neutral
pad bucks tablet happy used internet reader play video lag buffering,3.0,neutral
