reviews.text,reviews.rating,sentiment,reviews.doRecommend
bought gift someone travel often love said quality expected,4.0,positive,True
love kindle press side page turner great,5.0,positive,True
bought aunt read time got older hated carrying multiple book everyday traveled kindle solved problem especially like able read magazine periodical check library book electronically love thing,5.0,positive,True
son love kindle fire tablet perfect,5.0,positive,True
performs much better old roku firestick seems way faster much clearer w buffering issue wish came qwerty keyboard,5.0,positive,True
bought ease downloading travel amazing would recommend,5.0,positive,True
saw item amazon ordered would wait day best buy stock price us several week found great small tablet great price plan buy several stocking stuffer entry level tablet cant beat,5.0,positive,True
kindle fire provides portability looking,5.0,positive,True
bit dissapointed local station reception fire tv expected ok expected,3.0,neutral,
excellent product thanks thanks help choosing looking variety apps available one,5.0,positive,True
nice compact size user friendly,4.0,positive,True
iäôve asked itquestions answer unknown could help,3.0,neutral,
love guy support k content since recently bought k tv please aware dont already amazon account youll set one using set fire tv itd best computer process set account device tedious frustrating time,5.0,positive,True
bought gift issue product purchased,4.0,positive,True
much fun everything advertised correct,5.0,positive,True
son love music love daily news flash love,5.0,positive,True
dont love wish would little bigger book like,4.0,positive,True
far kindle work great used dark beach visibility problem satisfied,5.0,positive,True
got replace samsung tablet read alot figured kindle would ok use found work great book read really like blue light feature making easier fall asleep reading,5.0,positive,True
love tablet everything wanted tablet comparing different brand thing done purchased gig version space go quickly,5.0,positive,True
awesome unbeatable price buy book stuff magazine game whatever keep wife quiet hour thank amazon,5.0,positive,True
great kid play easy monitor time spent content access,4.0,positive,True
bought daughter love help homework keep entertained fir price cant go wrong,5.0,positive,True
purchased wife reader family perfect say amazon prime even better selection free book,5.0,positive,True
wanted upgrade fire stick much faster upgraded processor ram ethernet make big difference,4.0,positive,True
enjoy one wonderful read book play game,5.0,positive,True
box ok havint sean k content yet,4.0,positive,True
solely looking best reading experience looking tablet functionality kindle paperwhite serve purpose well besides providing great reading experience dictionary wikipedia acess xray function book search function work perfectly glow light also work great large range brightnessesthe text crisp battery life excellent excellent buy,5.0,positive,True
paperwhite kindle best option someone looking kindle read download book would chosen different one,5.0,positive,True
bought niece work great access apps like easy use,5.0,positive,True
purchased fire tv fire stick o capable streaming k device work great,5.0,positive,True
love asking alexa turn music alarm clock light make apartment life fun,5.0,positive,True
easy use beginner first tablet thought id take advantage free setup didnt love able take read waiting place carry two book im close end one also love camera personal camera always low battery power take kindle fire take photo ever want,5.0,positive,True
best least expensive tablet find great movie apps game perfect kid,5.0,positive,True
bought son im happy purchase everything need price right case drop water,5.0,positive,True
box fast doesnt buffering,5.0,positive,True
easy setup bought amazon echo living room amazon dot bedroom fantastic ai,5.0,positive,True
loved amazon kindles start everything user friendly amazon customer service cant beat,5.0,positive,True
way go allinone package kid everything setup easily controlled adult log,5.0,positive,True
working great sudden wouldnt come,3.0,neutral,
enabling thing ask something love playing music,5.0,positive,True
easy functioning product good reading,5.0,positive,True
really enjoyed using kindle airplane read without turning overhead light,5.0,positive,True
device one best especially amazon prime subscriber amazon prime music firetv best music streaming device issue remote controler stopped working use firetv app phone control device,5.0,positive,True
extremely easy setup good screen quality good battery life extremely pleased,5.0,positive,True
help high schooler need help homework,5.0,positive,True
doesnt understand everything say still cool play song think,4.0,positive,True
purchased year old boy couldnt happier,5.0,positive,True
purchased strictly p vue confirm work great including fps lagfree almost good p guide navigation drastically improved speed nd gen fire stick much navigation lag capped fps fire tv much faster worth extra money also includes k gigabit ethernet port lack vudu google play apps available likely available due amazon prime proprietary service overall function great fast,4.0,positive,True
tablet better tablet cost range son saved buy tablet similar priced tablet break software issue tablet nice quality screen nice able forced everything amazon despite amazon tablet option best buy replacement plan handy getting tablet kid,5.0,positive,True
product left work great especially compared stick much faster memory constantly get low memory notification problem lack available apps app store,4.0,positive,True
device latest version artificial intelligence smartest one ive seen yet security question hot topic learned mute device necessary dont let stop best multiuse device market mention great wireless speaker,5.0,positive,True
got sale good pay instead paying lot money ipad,4.0,positive,True
work great handy use look stuff fast great featuresi added memory card add movie work great great price,5.0,positive,True
great addition family new way entertainment knowledge,5.0,positive,True
powerful book regardless book purchased carry small light unit,5.0,positive,True
bought gift family member use everyday probably buy one,5.0,positive,True
great purchase good entertainment talk,4.0,positive,True
hesitant first buy use daily definitely recommended amazon prime account watch movie listen music bought fire tv instead stick future use k content also micro sd slot usb port digital audio port support apps stream content home networked pc also,4.0,positive,True
use large mp player buy memory card expand unit put gb card put song still use memory unlike ipad fill fast way expanding memory,5.0,positive,True
free paid game get stick wvoice,5.0,positive,True
autistic kid great cause rough,3.0,neutral,
bought mom love great picture great battery life,5.0,positive,True
trouble setting set using app wife phone doesnt work wife phone house grandkids fun music speaker good lot learn thing,3.0,neutral,
well worth purchase complaint couldnt happier,5.0,positive,True
easy usegreat selection title download screen easy read,5.0,positive,True
compared firestick fire tv blow away,4.0,positive,True
alexa easy setup easy use speaker put incredible sound small device highly recommend connects smart home device,5.0,positive,True
waited advanced keep disconnecting wifi pain reboot doesnt know much either week see grows u,3.0,neutral,
decided get echo kept reading everything alexa could disappointed control tv security front door shopping list ease understands unlike siri love,5.0,positive,True
bought kindle best buy loved much decided buy one daughter great place buy electronics staff knowledgeable helpful pleasant buy electronics best buy good deal price matching,5.0,positive,True
nice cheap little tablet simple price dont many complaintssome thing ive noticed though battery life short appears drain battery even use find difficult cut paste text im sure save pic gallery tablet best streaming medium simple browsing,4.0,positive,True
work bit better compared big chain generic battery,3.0,neutral,
using roku couple year started going bad decided try something new replaced roku amazon fire work great look good portable easy hook,5.0,positive,True
granddaughter love tablet toddler friendly,5.0,positive,True
nice product reading made easy bought friend,4.0,positive,True
bought gift excellent purchase would buy,5.0,positive,True
best item ever seen life glad found item,5.0,positive,True
bought year old daughter use homeschool right size carry around big enough see video well big difficult deal love,5.0,positive,True
nice download game work well kid great price,5.0,positive,True
work whenever wantlearns speech pattern use listen music whenever want,5.0,positive,True
alexa really great use everyday requesting music son also use integrating philip hue,5.0,positive,True
glad bought kindle paperwhite daughter easy use perfect reading anywhere,5.0,positive,True
tablet easy use age already come charged ready use,5.0,positive,True
great gift whole family would recommend,5.0,positive,True
third paperwhite sned gift,4.0,positive,False
bought son christmas love use access web item great kid education canaccess book amazon helped son reading,5.0,positive,True
still learning use pretty user friendly,4.0,positive,True
year old enjoyed playing great selection apps game,5.0,positive,True
cost dollar good day day usage little thing experienced bit slow sometimes,4.0,positive,True
great price always freeze stall maybe nine since put gb memory card take time load price make worth fact expand memory want,4.0,positive,True
got echo black friday couldnt happier doesnt understand thing shes useful know use mine via bluetooth iphone take control like listening podcasts echo well wake shes ready tell weather news update would recommend anyone looking smart device like echo,5.0,positive,True
easy use update great kid adult alike,5.0,positive,True
easy set work smart home product amazon music good recommend product age,5.0,positive,True
good tablet someone wanting surf internet would buy surfing,3.0,neutral,
son enjoys tablet kid friendly easy use,4.0,positive,True
neighbor one love bought one,5.0,positive,True
table okay great kid,2.0,negative,True
looking cheap tablet son use saw unit sale black friday good unit,3.0,neutral,
sure due new version im able install even sideload certain apps onto tablet amazon really trying lock nonamazon apps namely one google aside though performance already youd expect tablet price range purchased mom whats needed mom complaint thus far,4.0,positive,True
weight perfectsize right fit anywhereview sharp day night,5.0,positive,True
kindle best buy made easier read first ereader like voyage brightness speed plus thelarge variety reading material know amazon business ofmaking money getting purchase kindle book however havefound several kindle book available free public library doubt buy kindle book elsewhere future best buyhas good little problem finding someone thestore wellinformed product finally got wanted,5.0,positive,True
easy simple grandson use problem using,4.0,positive,True
bought friend version love great gift avid reader looking something light hold backlighting make wonderful reading middle night,5.0,positive,True
easy use size great display great lighting condition,5.0,positive,True
yr old daughter love want expensive high end tablet tablet light good sound fast plastic screen feel less quality glass screen,4.0,positive,True
im really enjoying kindle fire love size ability fit purse great reading plane,5.0,positive,True
feature price got black friday cant complain,5.0,positive,True
device excellent program easy price economic,5.0,positive,True
plugged help tremendously kid homework well let change light house hand free also great speaker hear clearly across room,5.0,positive,True
great tablet price excellent gift anyone,5.0,positive,True
echo amazing love waking use remote get bed lot name perfect alexa amazon great speaker loud,5.0,positive,True
like size user friendly originally bought tablet bigger stopped working less year size big heavy year old would definitely recommend friend family,4.0,positive,True
good price easy work grandkids loved,5.0,positive,True
love way old fire stickso glad upgradedit easy install im enjoying show,5.0,positive,True
grand kid really love tablet lot app option,5.0,positive,True
new kindle many great feature excellent upgrade previous version love ease using compact light take every perfect christmas gift great value price,5.0,positive,True
glad got kindle take actually see screen,4.0,positive,True
already rokus purchased fire tv found performance usability good replaced cable tv withe parred playstation vue core slim menu systemdvr good better cable mix tivo interface netflix game changer,5.0,positive,True
job kid kinda rough holding well,4.0,positive,True
bargain price especially coverage warranty gift year old granddaughter thing happen absolutely love pretty easy use,5.0,positive,True
love ton option endless entertainment,5.0,positive,True
love echo alexa great feature make life easier especially compalibility option,5.0,positive,True
replace kindle g keyboard several year would longer charge got one im satisfied really miss g feature thats better newer kindle light turning page main complaint touch screen sometimes doesnt register touch also going back page pain supposedly left screen going back seems like left best safe press edge miss button turning pagesi also miss g even though didnt use often need make sure plan ahead road trip,3.0,neutral,
stutter issue streaming service samsung smart tv thought id try apple tv amazon fire alternative liked fire ability stream hire definition already apple tv another set lower price ive using month solved stutter problem work great talking alexa make easy search use wish apple tv amazon app fire apple app,5.0,positive,True
work well sound decent hub portion easy use samsung,3.0,neutral,
best electronic purchase long time serf perpose streaming show watching movie,5.0,positive,True
year old love new kindle soon opened got updated running played day put charger,5.0,positive,True
good reading low light situation also easy hold due size,5.0,positive,True
tablet nice easy youse mother christmas,5.0,positive,True
amazon fire tv box work advertised breeze set took five minute figure use feature function,5.0,positive,True
alexa work well providing variety electronic system well music shopping list etc,5.0,positive,True
bought gift mom love easy use take photo watch movie browse internet,5.0,positive,True
good job easy add apps decent performance,4.0,positive,True
found versatile enjoyable benefiting touch screen,5.0,positive,True
amazon fire gift mom seems really enjoy one bought one birthday enjoying game downloaded,5.0,positive,True
cant go wrong even reg price would recommend anyone everything need web surfing email book fingertip ability download game etc added bonus prime needed work great forgoing purchase case could buy new tablet anything ever happened one thanks amazon,5.0,positive,True
amazon always great product would purchase,4.0,positive,True
display much better previous kindle fire found us nice pull comcast app watch show working treadmill pleasant surprise find alexa loaded well,5.0,positive,True
bought install kodi netflix hulu definitely work multi source video device slow cant beat money,4.0,positive,True
inexpensive black friday special say quite impressed tablet well worth price tag speaker leave lot desired used external speaker sound great battery life also impressive ive using hour battery level remaining must admit somewhat hesitant purchase figured price would give try sorry decision another tablet cost time much difference performance even everyday price tablet worth money,5.0,positive,True
thing ask unlimited long download program want echo app many go sure whats good whats,4.0,positive,True
sub kindle fire pretty much fall disposable said fantastic little tablet good enough almost anything would want doonly downside mono speaker little issue listening music speaker wearing headphone sound quality ok get stereo,4.0,positive,True
size easy navigate feature super plus,5.0,positive,True
husband love like telling alexa play music tell joke,5.0,positive,True
newer kindle reader great lightweight easy hold battery last long definitely recommend friend white color especially classy looking,5.0,positive,True
bought tablet family use great job son us video game school apps parental control little difficult time consuming set great would definately buy,5.0,positive,True
bought granddaughter love starting first series,4.0,positive,True
love kindle old one lasted two year died hopefully one hang little longer use time,5.0,positive,True
connected phone easy use amazing speaker sound quality awesome answer question might love alexa even give fun idea im bored,5.0,positive,True
expandable memory option big plus k video output streaming video great able load program watch free movie ppv,4.0,positive,True
purchased door prize gift given one year amazon membership recipient love say performs well past amazon fire user ipad graduate loved amazon fire year without problem fact recycled son run like champ,5.0,positive,True
love tablet work well unlike bargain tablet tried use previously cost like sound also enjoys free game downloaded navigates wev easily,5.0,positive,True
first thought going great apps late discover great apps felt love needed purchased pay membership even though good first time tablet,3.0,neutral,
everything grandson want rarely put,5.0,positive,True
gift teenage son never put best gift ever received,5.0,positive,True
used couple brand priced product wellyou get pay tablet much easier granddaughter learn access camera picture video game much better brand,5.0,positive,True
pretty fast response time switching apps pretty good k visual also,4.0,positive,True
alexa fun little assistant beginning home automationit answer many simple question need answering right away like current weather sport score play music tell bad joke importantly though control many household item via voice connected thermostat easily effectively,4.0,positive,True
great item love shopping best buy buy electronic everyone house,5.0,positive,True
really like wi fi able take room house music sound great love feature,5.0,positive,True
old kindle working consistently well purchased new kindle paperwhite backlit great improvement old kindleloveit,5.0,positive,True
great value easy set light weight nd portable provide hour entertainment child,4.0,positive,True
alexa awesome many thing set alarm shopping list answer question change temperature home cant wait add light control many thing first step making home smart home,5.0,positive,True
siri home great hooked lighting music etc,4.0,positive,True
work much better fire stick buffering movie tv ended buy,5.0,positive,True
gift cant go wrong best price happy customer,5.0,positive,True
good tablet price dont lot apps use reading watch video think good deal,5.0,positive,True
wasnt sure getting tablet first ive iphone year always loved reading hard cover book also concerned would hard time learning software apple im happy report software difficult adjust least thoroughly enjoy reading tablet,5.0,positive,True
good price cant tell last long duracell amazonbasics amazon prime great deal though id probably buy havent problem corrosion concern,3.0,neutral,
great personal speaker tap echo downside tap actually physically tap mic button activate alexa sound quality pretty good price afford would upgrade echo,4.0,positive,True
fast offer k video allows download rd party software device cant beat,5.0,positive,True
everything daughter need far playing game,5.0,positive,True
really great clear good reading great,5.0,positive,True
went back forth kind tablet purchase child impressed ability thing simple navigate well able place perimeter long use apps internet watch video well much reading time,5.0,positive,True
great product light fast compared predecessor,5.0,positive,True
good quality android tablet also make nice gift,5.0,positive,True
great,5.0,positive,True
enjoy new kindle thing would like change way screen darkens lightens reading sure stop occurs consistently also would like stop ad seen every time kindle turned start reading bothersome otherwise happy kindle,4.0,positive,True
good producti would tell friend family buy,5.0,positive,True
easy setup loaded many servicecontent provider fee based provide free content choose one view use free one would say quality streaming program definitely depends qualityspeed internet connection negotiate best deal get fastest service afford btw search net learn set apps allow stream stuff never thought could free enjoy,5.0,positive,True
cant say happy purchase worry lighting holding book open book stored kindle open lot space home easy light carry,5.0,positive,True
never thought would useful ask alexa play song,4.0,positive,True
kindle fire work really well sone learning lot,5.0,positive,True
bought son like take ever go great quality money paid x kindle one everything mine ill purchasing christmas gift,5.0,positive,True
bought friend year oldhe love much like regular tablet added bonus feature amazon product came month geek squadcouldnt got better,4.0,positive,True
got gift friend nice sleek look app access feature overall fun usemy complaint need consistently plugged would nice long lasting battery would allow u place want aside fun,4.0,positive,True
easy setup everything apps must memorize direction need take course use user friendly,3.0,neutral,
gift christmas everything expensive one,4.0,positive,True
love little device perfect reading anywhere anytime especially great use dark hubby asleep back lit device hurt eye one doesnt bother,5.0,positive,True
kindle prize raffle union meeting excellent beginner starting great price,5.0,positive,True
gave tablet son girlfriend christmas love,5.0,positive,True
holding buying one year black friday price astonishing amount tablet get amount money unrivaled great investment enjoy book medium,4.0,positive,True
installed echo house nest thermostat wemo light switch interface device flawlessly ask echo turn light set temperature thermostat many thing list voice recognition best used product,5.0,positive,True
seemed fine chtistmas gift granddaughter however today reported wouldnt turn charge today supposed two year unconditional guarantee dont know take,2.0,negative,False
setup extremely easy easy grandchild use difficulty parental control stopping connection library,5.0,positive,True
device good item really recommend everyone,5.0,positive,True
great product love bb great product love bb great product love bb,4.0,positive,True
great price bought work home automation product havent purchased yet thats next couldnt pas price point well bought one multiple accessory son last christmas like using automation product generally similar asking siri thing iphone question wise like able add thing shopping list view phone store still get several dont know star far probably learning curve part also good cooking converting measurement quickly like able control music volume phone also glad got looking forward adding home automation product,4.0,positive,True
love didnt think would use turn use time,5.0,positive,True
echo read book play music tell joke work remotely turn light home im house,5.0,positive,True
speaker also integrates many application make home easier convenient far echo aver month satisfied product,4.0,positive,True
easy use bunch great feature voice remote app make even better,5.0,positive,True
battery ok seem much power time compared copper top brand bought game controller family seems go like water,3.0,neutral,
way better amazon stick buffering love,5.0,positive,True
much easier using phone time love,5.0,positive,True
expected,3.0,neutral,
really yet another review device suppose notso comment buying experience bestbuy one word breeze substantial discount thanks visa checkout,5.0,positive,True
work expected without glitchesvery happy purchase,4.0,positive,True
decided cut cable thought amazon tv would good alternative great product really like take little get used using there lot clicking get show however prime member lot show cant watch,4.0,positive,True
christmas gift granddaughter big hit,5.0,positive,True
great tablet price display clear enjoy book tablet,5.0,positive,True
great price great product great sound small system,5.0,positive,True
price level amazing make great gift,5.0,positive,True
amazon great product use prime get shopping benefit,5.0,positive,True
run great complaint nice size screen nice spec around cant better buck,4.0,positive,True
really greatest,3.0,neutral,
owned fire stick previously bought k tv wanted medium streamer could playback k content tried roku ultimately returned fire tv allows cec consumer electronics control hdmi roku dont know cec found new tv set allows remote come tv control device connected hdmi cable need one remote everything didnt go purchase expensive universal remote fire tv exactly needed k setup use fire stick travel great product great service best buy,5.0,positive,True
love asking alexa play something turning radio looking station play,5.0,positive,True
pretty happy tablet mostly use try play game,3.0,neutral,
good product price good amazon prime memberkodi work somewhat ok,4.0,positive,True
great sound almost perfect interaction portable dot tap new update allowing voice activation awesome great toy,5.0,positive,True
dont underestimate power versatility fire id definitely recommend,4.0,positive,True
great gift however wish g way angel tree child wanted thats got work great screen clear,4.0,positive,True
difficult convert music file itunes put device purchased take lot time transfer file,4.0,positive,False
amazon kindle need put effort tablet lot application compatible amazon o dlls totally worth,3.0,neutral,
good affordable tablet daughter love buying best buy easy painless,4.0,positive,True
kid loving kindles easy manage,5.0,positive,True
mistake buy yr oldbut yr old son enjoys,4.0,positive,True
tablet great price easy way read book,5.0,positive,True
mainly use streaming music totally worth,5.0,positive,True
got mum wanted watch movie bed download book work well manual would boon older tech savvy always easy convenient older person use new tech without struggle wasnt bad end enjoying,4.0,positive,True
tablet great battery satisfactory case work great within minute opening tablet grandson dropped damageeasy use highly recommend,4.0,positive,True
kindle fire upgraded th generation could pleased tablet,5.0,positive,True
love echo great skill coming online every day,5.0,positive,True
saw sale used point cost haha suckered pay anyway work awesome set min sale,5.0,positive,True
great tablet kid price wonderful warranty soft yet bulky good thing instance case thing wish could access google play store kid could watch movie google play movie account,3.0,neutral,
best buy salesman told u take anywhere play hour true buy separate battery,4.0,positive,True
love amazon fire tablet perfect size carry purse shopped around compared price prior purchase best buy lowest price customer service excellent,5.0,positive,True
light weight easy get app installed child problem watching show,5.0,positive,True
great product fun interesting would recommend everyone,5.0,positive,True
like started freezing fun,4.0,positive,True
love memory card price good ty,5.0,positive,True
bought tablet gift grandfather christmas love user friendly also lightweight easy travel,5.0,positive,True
slow didnt put attention battery didnt last,2.0,negative,False
great buy everything laptop desk top without big bulk,5.0,positive,True
perfect anyone especially child moving kurio easily regulated parent parental control,5.0,positive,True
love amazon kindle fire user friendly clairity screen awesome,4.0,positive,True
thing everything buck use everyday,5.0,positive,True
home automation thin really lot thing also simple use,4.0,positive,True
pretty comparable streaming device obvious amazon geared menu,4.0,positive,True
great beginner tablet small big either,4.0,positive,True
expected would suggest get cover dictionary easy use,5.0,positive,True
needed friend blind great audible book,5.0,positive,True
donäôt care canäôt change tablet run like wish itäôs pre installed menu something change,1.0,negative,False
wanted cheap ereader could use also android tablet wanted fitted bill especially daily deal wanted good price,5.0,positive,True
could download apps needed control tv,3.0,neutral,
great listening prime music quick weather report volume adjusts quickly give status battery request,5.0,positive,True
box better stick must anyone like stream,5.0,positive,True
purchased unit time nice little tablet using amazon apps cruzing internet lacking additional mb ram gb storage make worth additional money,4.0,positive,True
grandson love tablet great year old,5.0,positive,True
kindle great small vision impaired mother gift,4.0,positive,True
product user friendly easy use remote clean simple design,5.0,positive,True
originally bought tv stick ran issue returned fire tv disappointed,4.0,positive,True
replaced old blue ray cd player less space used fast response time,5.0,positive,True
great tablet kid easy monitor kid activity set parental control,5.0,positive,True
work great easy operate well worth use instead cable tv,4.0,positive,True
good product money compared earlier version durable outside casing plastic good money good buy,3.0,neutral,
conclude enough look read spec,5.0,positive,True
tablet awesomehd resolution fast processor affordable highly recommended,5.0,positive,True
make tv fun easy setup plug play,5.0,positive,True
love vivid hd color replaces device watch movie play game read e book,5.0,positive,True
much faster previous model screen super crisp readable jaggies text,5.0,positive,True
speaker good sound small space voice command point,5.0,positive,True
one best thing purchased home entertainment,5.0,positive,True
slow game video bought youngest son wouldnt fight ipad still,3.0,neutral,
didnt know much device buying fun commercial figured internet connected could anything asked quickly learned case arent able plug expect know everything internet seemed didnt know know basic question us skill like phone aps enable skill order use want use skill much like ap remember specific skill include ask seems like home automation well basic function long way go know everything internet,3.0,neutral,
purchased one family christmas absolutely loved bought echo dot coworker wouldnt stop talking decided buy wife birthday say wow super easy set blast use connects sort connected home device like light switch wifi router play jeopardy read news morning along playing music command love setting alarm reminder adding shopping list making purchase amazon voice definitely buy want make home much dinner,5.0,positive,True
bought gift hubby birthday easy use hour enjoyment,5.0,positive,True
best little item thats compact fun use,5.0,positive,True
first kindle research read many review one satisfied purchase would recommend paperwhite anyone looking reader,5.0,positive,True
love kindle firegreat size good resolution alot apps,4.0,positive,True
great low light good battery life syncs easy,5.0,positive,True
great product good fact bought gift love thiers,5.0,positive,True
noe littlebit unusual press hard change page starting get used,3.0,neutral,
kid feature great month old take everywhere love block unwanted content profile kid friendly,4.0,positive,True
great cant imagine life without love built dictionary,5.0,positive,True
kindle fire hd great user type,5.0,positive,True
love quality price paid tablet use whenever im taking bus,5.0,positive,True
get lot use since bought eye hurt much using ipad,5.0,positive,True
alexa really easy use convenient kitchen multiple reason music cooking dinner kid helo homework etc,4.0,positive,True
love new kindle perfect model best,5.0,positive,True
great design decent remote k support ton app support ethernet support love,5.0,positive,True
great tablet young old alike track record reliability ease use great price,5.0,positive,True
used everynight since bought catch favorite show movie glad bought product,5.0,positive,True
nice compact size white screen make easier read,5.0,positive,True
great product need learn would nice could connect tv sound,4.0,positive,True
cant wait pair smart item little large ok,5.0,positive,True
great purchase use order merchandise play music answer question,5.0,positive,True
enjoying alexa lot funny time,5.0,positive,True
great tablet yr old love profile option parental control,5.0,positive,True
good basic tablet resolution excellent great reading surfing internet annoyance add pop home screen,4.0,positive,True
get stable reliable internet youre good go,5.0,positive,True
bought two one son much fun talking named favorite name always wanted one going business meeting one demonstrated,5.0,positive,True
use streaming game great value money,4.0,positive,True
mostly bought give amazon prime hdr available nvidia shield great job excellent performance speed menu intuitive easy use said nvidia shield received update today add amazon prime probably become device choice,4.0,positive,True
bought son christmas us time great product price,5.0,positive,True
echo incredible give instant response question thatyou ask easy pair phone internet many unique feature pairing light thermostat house purchase specific pairing device,5.0,positive,True
great device reader dont want clutter easy eye adjustable back light glare whatsoever outside even direct sunlight,5.0,positive,True
actually daughter rarely put since got,5.0,positive,True
kindle work great reading outdoors daylight also download book using wifi device,5.0,positive,True
great tablet kid boy love tablet,5.0,positive,True
echo fun offer thought would difficult get answer simple question,4.0,positive,False
great overall easy use navigate charge battery fully doesnt last long used nightly reading mostly battery need charged daily thrilled,4.0,positive,True
love wish apps great price,5.0,positive,True
nice kindle price work run well needed,5.0,positive,True
especially like variable lighting allows read night without external light brightest outdoor light,5.0,positive,True
quite easy navigate old kindle press word look sometimes im able return also instance highlighting character name using xray give description character skip reference name contained book spite shortcoming think great product,4.0,positive,True
one perfect tab kid bought niece loved,3.0,neutral,
kid love especially sd card slottgey watch favorite movie microsd,5.0,positive,True
first tablet far pleased fire tablet gamer basic internet search check email easier due size using smart phone problem issue point,5.0,positive,True
one best kid tablet purchased restricted complicated operate tablet tested,5.0,positive,True
bought one granddaughter easy get setup went kid smart day,5.0,positive,True
hd great tablet purchased two daughter tablet feel durable touch screen picture crisp clear,4.0,positive,True
got gift wife starter tablet love,4.0,positive,True
came handy computer go pc hospital convenient quick easy use,5.0,positive,True
enjoy using alexa score favorite team weather music random question quick answer,5.0,positive,True
device basically easy setup remote great,4.0,positive,True
echo year bought two son experience joy use voice recognition tech astounding really easy use,5.0,positive,True
full disclosure ive ipads past needed android based tablet rd party app needed yet io supported get pay build quality touch feel yes equal price constant add urging make various amazon based purchasesnot cup tea guess fill price point need,2.0,negative,False
purchased gift recipient happy surprised performance thinking buying another one,5.0,positive,True
loved product first disappointed could download google store apps quick google search fixed issue download google store apps battery life amazing able watch around full movie single charge performance great game like marvel champion modern strike online issue able add sd card perfect dont worry storage downloading movie apps speaker better samsung galaxy price point tablet single thing complain brightness screen better,5.0,positive,True
got smaller lighter original kindle fire easy operate original kindle fire,3.0,neutral,
bought daughter christmas present love,5.0,positive,True
horriblejust like owned due warranty,1.0,negative,False
echo love echo life write,5.0,positive,True
awesome product look great better picture say happy purchase,5.0,positive,True
awesome speaker alexa helpful bought bluetooth speaker alexa bonus,5.0,positive,True
durable work great enjoy using book audio book,5.0,positive,True
great item price reliable work great,5.0,positive,True
happy device work advertise stop using,5.0,positive,True
fire stick fire tv box got box allows pair bluetooth headset listen show night without waking anyone problem interference wifi bluetooth listening headphone get choppy connect box thru ethernet fix problem,4.0,positive,True
looking several streaming device decided amazon fire tv great choice device fast lag work great streaming k content amazon netflix lg k tv would highly recommend product,5.0,positive,True
great device book reader larger former kindle great light easy operate,5.0,positive,True
sole purpose purchasing kindle fire tablet reading samsung tablet attempting read become distracted social medium game right fire table apps utilized reading video ive able stay focused love portability fire,5.0,positive,True
next release includes alexa famous personal assistant add feature great value generation another price drop well,4.0,positive,True
product work great amazon account best part listen conversation option prefer hit button recognize voice command way listening till tell unlike google device amazon device,5.0,positive,True
great streaming tool firestick able cut cord finally,5.0,positive,True
great streaming device awesome game alexa work great,5.0,positive,True
think kindle best value money third model get better last im loving comfortable use everything need beautiful video,5.0,positive,True
son fascinated tablet iam,5.0,positive,True
work great fast uploading doesnt take space,5.0,positive,True
video quality amazon fire tv box amazing many streaming device amazon fire stick first gen nexus player device head shoulder rest highly recommended,5.0,positive,True
kid love got kid use,4.0,positive,True
bought hearing sound quality speaker friend house also wanted something voice activated kitchen keep handsfree sound quality good noise cancelling mics great moderate volume downside battery operation must always plugged also even though bluetooth paired smartphone can not use echo pas phone call music iot toy fun voice control ex nest etc skill mostly cheesy though fun toy allows easy access prime music pandora etc,4.0,positive,True
always content best buy product would definitely recommend,4.0,positive,True
bought echo really enjoy great music much,5.0,positive,True
tablet great boy would highly recommend young kid,5.0,positive,True
price cant beat said return mine week couldnt get low resolution screen work well movie web needed also show photo others,3.0,neutral,
good starter device kid limitation download apple device,4.0,positive,True
ive using kindle almost exclusively decided give one birthday present excited recipient,5.0,positive,True
rd kindle ereader best yet text clear device light considered newer voyage oasis believe better deal worth upgrade prior paperwhite,5.0,positive,True
perfect kiddos great value easy use set parental control,4.0,positive,True
employee appreciation event prize winner excited winning amazon fire,5.0,positive,True
nice speaker easy use great voice recognition kid love,5.0,positive,True
satisfied tablet easy operate,4.0,positive,True
low cost item provides huge return money spent great little tablet,5.0,positive,True
amazon fire tv great aspect fast,5.0,positive,True
alexa amazon echo perfect personal assistant list music alarm much night stand plan eventually put kitchen family use shes mine wife jealous lol seriously great device lot fun useful,5.0,positive,True
last model kindle hdx terrible purchased model kindle last model great last year replaced time problem slot sd card defective gave bought newest model shuts completely try plug external speaker sometimes shuts reason going back first year going last year kindles unless make quality phooey,1.0,negative,False
excellent tablet arent looking spend much doesnt ton feature however main basic music web browsing email videomovies gaming reading plus amazon prime member get great game free like real racing ducktales also great young child tablet,4.0,positive,True
amazon add annoying lack compatibility google apps annoying price great nice really isnt better tablet,3.0,neutral,
purchased christmas gift give away,5.0,positive,True
bought thing thinking cool little gadget admit ability lot thing like siri steroid appropriate item shes able turn onoff light order thing amazon announced soon able interact bmw kid especially love wish homework,5.0,positive,True
like review said netflix app buffer every minutesawfulnow glimpse spinning red circle blood pressure rise hoping would one minority finally yanked hdmi cable attached computer finish watching programim returning amazon firetv yet recently acquired amazon prime ive hearing great thing selection movie etc update ive used,3.0,neutral,
screen dark can not adjust brightness,2.0,negative,False
fire tv perfect intended use cut cable big cable company plan use long time,5.0,positive,True
good tablet lot good storage would recommend,5.0,positive,True
purchased tablet christmas gift niece love,5.0,positive,True
