reviews.text,reviews.rating,sentiment,reviews.doRecommend
compact device easy use taken anywhere pleasure favorite book time,5.0,positive,True
nd fire purchased return first due flaw creating inability connect wifi far one works great use mostly reading,4.0,positive,True
love kindle paper white lightweight feeling reading book background color,5.0,positive,True
good product money basic job,4.0,positive,True
overall happy amazon fire hd easy take use recent trip although delta app doesnt work little frustrating crazy seeing ads pop purchase price sale hard complain first tablet find perfect size easy use would recommend anyone wants buy tablet expects use reading surfing web playing games lightweight device travel option happy look games everything screen see using home although still use laptop want bigger screen bought store cases recommend buying case also acts stand found one amazon inexpensive came array colors,4.0,positive,True
endless number titles choose reasonable price ereader great value,4.0,positive,True
hesitant buy kindle paperwhite already owned entry level kobo years old however im goad upgraded device smaller lighter ergonomic lot easier hold extended period time additionally part kindle ecosystem borrowing ebooks library snap longer requires hook computer,5.0,positive,True
excited get tap since larger speaker dot unlike echo battery charger make portable already echo works perfectly home listening online radio tap cut constantly returned exchanged gor dot,1.0,negative,False
future great addition home,5.0,positive,True
first time owing kindle happy purchase favorite books one place love light practical,5.0,positive,True
great tablet small kids wpuldnt buy ot though,4.0,positive,True
great tablet child even adults,5.0,positive,True
definitely improvement paperwhite sure worth premium though faster paperwhite still way less responsive ipad hard type searching sharing goodreads instancei like navigation areas edge screen im crazy im sure would better alternative comfortable reading bed guess thumb swipe would still better device would respond nicelyi previously paperwhite got lost thought id better buy latest kindle nowwhen bought paperwhite experiment im avid reader hard time reading paper book since got surrounded gadgets actually read books paperwhite enjoyed lost misplaced longing books wanted readif would priced least cheaper think would star proposition like tad expensive scope shortcomings closer would sweet priceprefered buying bestbuy amazon loyalty programs better vs nonexistent also used movers coupon,4.0,positive,True
looking something daily normal stuff good buy,4.0,positive,True
echo best music player house hands,5.0,positive,True
tablet pretty good would give stars able download use apps google store one big complaint also fast sd card got filled items amazon os thats tablet without user knowing hand four kids using tablets reward time helps kids free time awesome useful,3.0,neutral,
brought son xmas loved happy,5.0,positive,True
great watching movies traveling perfect watching airplane,4.0,positive,True
bought granddaughter age trouble setting everything even though shed familiar apples phone ipod ipad regret facetime skype suffice video quality great cant beat price,4.0,positive,True
got kids love,5.0,positive,True
far bought three tablets love,4.0,positive,True
like ipad helpful son learned alot hope help kids prepare pre k,3.0,neutral,
wanted avoid excessive blue light created ipads phones color electronic devices lets read right till bedtime problems,5.0,positive,True
really enjoy reading books glare sun great indoors,5.0,positive,True
convenient great size efficient easy use,5.0,positive,True
weird didnt last long,3.0,neutral,
gift daughter likes play games web browsing happy tablet,5.0,positive,True
great little computer quick browsing great camera,5.0,positive,True
like tablet small fast good tablet,4.0,positive,True
love traveling perfect taking books wherever go,5.0,positive,True
great little tablet carry around love easy eyes clear picture,5.0,positive,True
great product like features makes carrying book obsolete,5.0,positive,True
great reading books works well sunlight,4.0,positive,True
ecobee smart thermostat sensors echo dots throughout housei looking like george jetson great device voice control compatible smart devices,5.0,positive,True
works super well always plays good music movies,5.0,positive,True
bought room teenagers wint let use live im thinking getting another,5.0,positive,True
purchased amazon echo months ago mostly wife spends time kitchen adjoining living room wanted able easily listen music check weather ask recipes etc enjoyed using echo performed well sound excellent voice recognition would recommend especially sale,5.0,positive,True
got holidays amazing deal turned good tablet unbelievably low price really saved lot time money best product solid,5.0,positive,True
inch fire definitely better cheaper inch works fine enough teens play games watch movies,4.0,positive,True
got boys ages one christmas picked use quickly love couldnt happier great alternative laptop children,5.0,positive,True
first fire stick heard box much faster bought soon plugged got started able see fast smooth worked great product,5.0,positive,True
great tablet reading ocassional surfing plays videos well amazon prime display pretty nice great addition blue filter night reading bought two,5.0,positive,True
daughter gave ipad christmas kindle old one broken screen repairable geek plan bought one self christmas dont need,5.0,positive,True
purchased kids edition gift got one price great third kindle,4.0,positive,True
tablet trouble begging kept restarting rebooting return,2.0,negative,False
amazon fire made great product one,5.0,positive,True
mainly use kindle strictly book reading second one ive owned first one several years quit taking charge device easy use good battery life,5.0,positive,True
great product especially price exceeds expectations,4.0,positive,True
got year old parental controls nice wish netflix app registered video could give minutes games minutes video im sure works purchased videos maybe prime netflix plays star wars angry birds star wars commander loves good size little hands great parent buy book game devices use even multiplayer game bought cheap case elsewhere also props handsfree video watching,4.0,positive,True
bought gift bit smaller expected measured described good value price,4.0,positive,True
im big reader since purchase reading lot even recipies love kindle boyfriend bought one exact time bought cute cases,5.0,positive,True
good beginner tablet light enough small hands carry got cover well good investment little hands tend drop things lot space enough,3.0,neutral,
recently cut cord cable couldnt happier fire tv box made easy many ways watch programming love,5.0,positive,True
kids love come stairs tell play music eat breakfast wake,5.0,positive,True
love set movies tv watch,5.0,positive,True
purchased tablet autistic child loves,5.0,positive,True
got replacement original kindle fire works better older one take pics front back also accepts memory card,5.0,positive,True
prior using device decided recharge shocked find takes hours unless lot time dont buy device,1.0,negative,False
good ipod would recommend,5.0,positive,True
fire tv easy set navigate seniors concerned ease use,5.0,positive,True
first time user problem getting started must internet connection know name password wifi,4.0,positive,True
love firestick choose cable save money first apartment great firestick,5.0,positive,True
nice tablet price problem sort ties amazon subscriber fee beware,5.0,positive,True
would tell everyone ik get u format however u like easy understand,5.0,positive,True
got kids xmaswas best gift,4.0,positive,True
tablet awesome kids enjoy time virtually indestructible would highly recommend tablet kids tough wear tear also parents security settings good highly recommend product parents looking good tablet kids enjoy,5.0,positive,True
price perfect basics well break wont heartbroken well worth,5.0,positive,True
needed something bit larger stream netflix perfect,5.0,positive,True
bought part black friday sale serves well light use tablet skype email video etc ads heavy amazon product front load push annoying cant change hide preloaded features cant complain much price fact wont break sweat falls car gets misplaced,4.0,positive,True
easy use fantastic product plethora movies games always new content added,5.0,positive,True
still learning previously used nexus like larger screen reading kindle books good,5.0,positive,True
really good reading watching movies playing games,5.0,positive,True
gift friend really like said start enjoy reading,5.0,positive,True
great reading product love light adjustment low light areas adjust font sizes reading comfort things like download apps watch movies,5.0,positive,True
purchased tablet use control panel action tilesit decent tablet really low price side loaded google play store utilizing kiosk browser action tiles displaying home status security controls sonos speakerswould recommend tablet use anyone wanting bare bones tablet,4.0,positive,True
opened tablet white line bottom corner screen everything worked fine line bothering returned store got replacement another white line good tablet affordable,2.0,negative,True
bad tablet price watch movies browse internet,5.0,positive,True
entertaining provides instant information,5.0,positive,True
keyboard must ease use sometimes apps dont want close,4.0,positive,True
bought year old watch youtube movies trick sometimes runs little slow,4.0,positive,True
purchased amazon fire roku acting complications ps vue everything runs fast smooth wifi,4.0,positive,True
right bought charging port broke easy get tablet replaced shipped house operations friendly comes little instruction,3.0,neutral,
good purchse motherinlaw failing eyesight,5.0,positive,True
lightweight fits nicely purse light right bed reading works well sunlight,5.0,positive,True
kindle voyage easily best ereader impressive highresolution display thin light weight loving,5.0,positive,True
brought grandmother really loves,4.0,positive,True
got sale gift card extremely slow using internet hoping using ereader,2.0,negative,False
easy useeasy connect cellphone tablet play youtube product said upscale k quality picture show tv regular product without k,3.0,neutral,
one wifes favorite things plays games reads books,5.0,positive,True
bought grandson loves used travel,5.0,positive,True
bought husband gift use much perfect size good sound quality overall great product,4.0,positive,True
amazon echo amazing product researched read reviews seemed good true purchased echo best buy husbands birthday easy set alexa charming like computer answers questions plays music creates lists truly wonderful voice recognition devicethe sound music speaker great hit whole family,5.0,positive,True
son original kindle fire great simple use finally bit dust bought new one made way complicated going back power button wont turn notification box wont stay screen apps wont run keep loading,1.0,negative,False
amazing tablet almost must features,5.0,positive,True
tablet great bought sister christmas loves great surfing web watching videos,4.0,positive,True
enjoying kindle much easy load books easy read happy purchase,5.0,positive,True
find amazon fire looking especially take traveling great features easy use,5.0,positive,True
easy set fun use working toward whole house automation,5.0,positive,True
prosgreat value moneyenough power handle lot android gamesdecent battery lifeconsfeels slow using weekslowresolution screen camera,3.0,neutral,
bought use kitchen recipes pinterest wound using regular tablet fast loading easy use since already amazon account free alexa many benefits,5.0,positive,True
firetv every room processor speed fastest requires little buffering time highly recommend unit,5.0,positive,True
good product great price big improvement first tablet,4.0,positive,True
satisfied purchase grandson loved,5.0,positive,True
hooked hue lights makes things bit easier side want hookup apple tvrokutv etc looking easy way connect thesesound goodeasy installquick train,5.0,positive,True
got gift son replace old kindle,5.0,positive,True
kindle paperwhite hands best ereader text sharp clear glare simple use im reading ever,5.0,positive,True
liked tablet much actually bought one one gift cousin hope like,4.0,positive,True
everything would ask complaints,5.0,positive,True
lighter helium balloon thin bright white screen crisp letters intuitive easy touchscreen page turning gentle squeeze either side book easy menu access ideal size dont know improve ordered kindles origami cover,5.0,positive,True
performed way said would moreawesome buy,5.0,positive,True
like better apple tv easy use get lot apps,5.0,positive,True
christmas gift andmy son pleased,5.0,positive,True
purchased replace nd generation kindle wife wanted backlight item exceeded expectations great battery life took old kindle plan buy one future,5.0,positive,True
superfun useeasy set great product,5.0,positive,True
easy eyes easy carry fits purse,5.0,positive,True
fire tv disappoint able everything wanted much,5.0,positive,True
easy use good battery life great back lighting,5.0,positive,True
amazon echo literally plug play product even old man old school nontechie like playing stump band time,5.0,positive,True
still great price tablet newly added expanding expandable storage helps storage issues included ac adapter cable,5.0,positive,True
love tablet would recommend others,5.0,positive,True
easy installation usage fire stick dont cable bills longer,5.0,positive,True
real good deal nice present want tablet,4.0,positive,True
bonus link smart home lights outlets thermostat echo control devices voice command,5.0,positive,True
love reading books kindle dont know waited long buy one also enjoy using check email facebook messengeretc,5.0,positive,True
loved amazon echo get one family members,5.0,positive,True
like hear news flash plus tunes kids fun,4.0,positive,True
dont really care built amazon apps use tablet xfinity tv streaming works great since amazon dont expect abandon updates like cheap chinese tablets speedy fast money hard beat,4.0,positive,True
found opened tried programming awesome alexa basically nothing comes listening device home wont anything unless pay amazon fact synced pandora account pointless spell want alexa play saying alexa play x station pandora play list rest family suppose know request one knows pandora play list barely many complaints basically disappointed purchase lead believe radio future pay amazon music unlimited monthly,1.0,negative,False
point kindle read like paper print product achieves considered higher level products settled best value option product met expectation,5.0,positive,True
reliable easy use tablet holds charge well provides needs,5.0,positive,True
son loves tablet love regulate time spent control kids,5.0,positive,True
absolutely fun devices lots options learn device learn abilities,5.0,positive,True
sure expect alexa using time wonder k sound equipment sound outstanding everything advertised,5.0,positive,True
eighth kindle fire gotten love got one members family,5.0,positive,True
easy set amazon prime account havent pay anything great small kids like protective cover goes device,5.0,positive,True
bought son went college able upload books documents,5.0,positive,True
easy use great kids great mom kids steal moms phone lightweight great protective case gets really dirty real quick,5.0,positive,True
plays everything ask alexa knows music ask,5.0,positive,True
bought k tv wanted make certain obtained media player delivered k content looked roku apple tv settled amazon fire tv previous amazon account price point device quite elegant small form factor remote equally small minimal form quite effective mic works great interact alexa fun found interesting alexa answer question comparing siri siri reciprocatei like amazon deals allow hbo go streaming whereas sony tv allowed thanks deal comcast xfinity networks apps youtube sling also work fine app also syncs amazon account songs lyrics appear screen like sort karaoke service thought nice featurei wish options customize loadout app management also times device would disconnect n network connect g band reason forcing manually reset wish would automatically connect higher band minor complaint bottom remote scratch easily well dont slide across coffee table apt dooverall great product regrets purchasing,5.0,positive,True
needed year old play games watch movies great fit,4.0,positive,True
definitely one best connected home devices practical accessible one room,5.0,positive,True
bought little guys tablets could repossess ipad love free time app couldve imagined wouldnt play netflix im money tablet still dont ipad back yes called amazon numerous times work fix next time go use dont work fix takes several minutes force stopping app clearing cache hard restart wait restart netflix oh sometimes numerous times works works,2.0,negative,False
using kindle several years old one starting freeze problems connecting internet sometimes new one great replacement like backlit syncs latest page read kindle app iphone great purchase,4.0,positive,True
really great tablet ebook exploring great,5.0,positive,True
fast kid friendly young son gifts,5.0,positive,True
several budget tablet blows away willing invested amazon ecosystem well worth,5.0,positive,True
really like product works advertised,5.0,positive,True
impressed things little tablet ereader although thats purchased clarity improved old kindle fire dearly loved years puppy got flabbergasted things little tablet doand much less expensive tablet deal,5.0,positive,True
thing anything def recommend,5.0,positive,True
really liked tablet got nephew turned many built kid rated apps keeps entertained bumper bonus case drops also like another mode switch case adult wanted use,4.0,positive,True
love fast pictures look fab love battery life,5.0,positive,True
bought someone gift htey love,5.0,positive,True
great turn ordinary tv hdmi port somewhat smart tv,4.0,positive,True
instructions adding memory card move things card vs internally,4.0,positive,True
fast response voice commands ok always accurate highly recommend,5.0,positive,True
love echo use echo everything ive set lights tv also ask several questions almost every day wife uses get cooking measurements play music games well,4.0,positive,True
many ways use easy fun helpful around,5.0,positive,True
absolutely love amazon echo purchased echo dot second room love play old school music found really fantastic music helpful answering questions much planning learn,5.0,positive,True
everything smart phone larger screen easier browsing input,3.0,neutral,
impressed sound original echo price dot echo tap best portable echos multiple rooms got bring music outside patio music rich bass clear sound perfect tunes talk siriusxm alexa access great music howard stern nfl mlb rest satellite radio content great thing tap unlike normal bluetooth speaker one works solo alexa wifi even wife loves think talks alexa talks,5.0,positive,True
couple kindles got one mom replace tablet got last year didnt realize smaller mine fault works expected,5.0,positive,True
charger broke needed replace broken charger,5.0,positive,True
bought wife loves would recommend one wants small tablet everything,5.0,positive,True
durable inexpensive bought two replace kids fires years old respectively,5.0,positive,True
best device found ebooks know used lot library hand,4.0,positive,True
set easy use everyday check weather sport scores play games,5.0,positive,True
want low price wanted something browse web bigger phone,5.0,positive,True
jetsons finally technology imagined watching episodes jetsons,4.0,positive,True
bought two gifts one dad spends lot time mall choice fits purse nicely,5.0,positive,True
great product service amazon kindle perfect reading,5.0,positive,True
amazon echo nice addition kind like siri without need hold phone paired wemo switches far works great,5.0,positive,True
bought younger daughter loves playing games,4.0,positive,True
never thought id use echo nearly much controls lifx lights tv harmony light switches wemu connects vivint security system love really cool bought one brother,5.0,positive,True
wonderful tablet ereader pay complaint little laggy screen sometimes unresponsive also dont like cant put ebooks memory card frustrating wonderful,4.0,positive,True
got quick great speaker features amazing keep adding,5.0,positive,True
easy set upgreat musicamazinggreat addition kitchen countertop,5.0,positive,True
great worth money spent good reading,5.0,positive,True
bought one love bought yr old mom loves,5.0,positive,True
like size tablet small hands fits needs cover little slippery easier handle ipad,3.0,neutral,
purchased drawing business everyone excited prize,5.0,positive,True
got directvnow hulu cbs omg lot different apps time cut cord love,5.0,positive,True
loves using amazon free time app son uses constantly easy set use easy keep kids making purchases accessing content outside free time app,5.0,positive,True
replaced old kindle still best reading outdoors,5.0,positive,True
like echo however needs instructions install various music games etc,4.0,positive,True
speaker quality exceeded expectations used skills please prime member think best feature access prime music though spotify premium members probably could enjoy selection better,5.0,positive,True
got tablet nephew downloaded lot educational apps amazon store,4.0,positive,True
great tablet keep expectations check going rival likes ipad even nexus lot junk tablet market thankfully new kindle fire isnt one screen quality adequate reading watching youtube netflix hulu multiple apps open didnt feel bogged find sale even bigger steal,4.0,positive,True
purchased christmas gift adopted family teenager absolutely loved,5.0,positive,True
alexa easy use plugged downloaded companion app surprised much could voice commands highly recommend beginners home automation devices use intuitive becomes going purchase one yr old mother,5.0,positive,True
purchased kindle fires reading contest sponsored club local elementary schools make really great incentives students read relatively inexpensive way,5.0,positive,True
love echoim really enjoying features,5.0,positive,True
small amd neat everything need little device,5.0,positive,True
entire family loving echo easy use smart sounds great,5.0,positive,True
left airline flight bought replace love love speed video glad bought worth download speed improved much,5.0,positive,True
device funtional gives access many types services ex netflix hulu amazon prime much also allows customize side loading programs bad little device prefer big brother amazon fire tv,5.0,positive,True
good product definitely share friends,2.0,negative,True
like gets hours charge time easy use,5.0,positive,True
got nieces wife christmas figures cheap enough notthese functional tablets every way havent found problem display isnt hi resolution wasnt expecting great ive phones tablet resolution never one looked quite lack luster display ok kids beat around broke last tablet one probably wont last much longer cheap wish would spent bucks gotten better ones wife thoughif want disposable tablet color reader magazines youll probably ok thisif want good tablet think buying good tablet,3.0,neutral,
fire tablets awesome lots good images,5.0,positive,True
nice tablet reading articles downloading books downside amazon limits apps available price good buy purpose,4.0,positive,True
fast shipping great product would recommend friends,5.0,positive,True
batteries,3.0,neutral,
good product better market thanks,5.0,positive,True
wasnt really impressed operating system hoping android style much,2.0,negative,False
easy use easy read screen light weight,5.0,positive,True
works well great daughter like control much use,5.0,positive,True
works incredibly never go back cablesatellite,5.0,positive,True
love new fire tv works great subscriptions,5.0,positive,True
freezes lot great reading meant apps,3.0,neutral,
turns fans lights water sprinklers changes thermostat temperature entertains,5.0,positive,True
wasnt really impressed remote broke within hr using return,3.0,neutral,
product exceptional understands voice commands time also improves time use,5.0,positive,True
fast almost buffering overall great product complaint seriously slanted toward amazon prime instance amc cable subscription need pay episodes amazon amc app stupid roku dont need pay anything extra episodes im already entitled,3.0,neutral,
family member want product,5.0,positive,True
bought sale sister recommended kindle tablets text speech feature kindle ebooks text speech feature start reading home turn text speech fir car stuck traffic prime membership save amazon videos watch offline havent tried yet sounds great plane bus travel camn download overdrive app directly free books audio booksand video plan download nook app read overdrive magazines nook books micro sd slot additional storage mono sound fine want use cheap enough ill let grandkids use,5.0,positive,True
great product easy use love lighted pad ease loading books,5.0,positive,True
much better streaming device many options allows wireless direct ethernet setup watch many movies shows like glad went,5.0,positive,True
ipad without bells whistles parental controls good bit confusing havent time sit sort,3.0,neutral,
got impulse buy mostly hour flight also general line buying something saw unbelievable price bought regrets price great tablet though get apps amazon app store android app store limits thats alright mostly got watching videos movies sort stuff occasionally games,4.0,positive,True
granddaughter loves easy durable loves pink case,5.0,positive,True
couldnt ask anything better better apple,5.0,positive,True
looking bluetooth speaker part time job guy work bestbuy showed amazon tap speaker awesome loved u hook via wifi stream music portable got clean crisp sound also leave phone phone placed upstairs basement speaker still connected easy use complants speaker,5.0,positive,True
daughter loves except cant connect chromecast,4.0,positive,True
ive multiple amazon fire tablets great bargain love ease use functionality downfall really slow charge,4.0,positive,True
apple tv going better currently keep amazon fire much freedom little black box,5.0,positive,True
disappointed kindle voyage purchased april failed two uses went charge tonight take business trip wont charge wont reset etc since best buy receipt says days return tried calling amazon support solution minutes phone process replacement may new may refurbished device unacceptable replace less month old device refurbished one given poor experience ive voyage im even comfortable new replacement point amazon says cant anything refund purchased best buy days seems little extreme situation like defective productstuck paperweight,1.0,negative,False
fire tv great netflix hulu amazon prime streaming fast os great remote alexa integration,5.0,positive,True
small compact surprisingly good image sound,4.0,positive,True
product great addition house entire family placing us technology driven world,5.0,positive,True
hard time getting free apps load voice app turn seven year old accedently turned,2.0,negative,False
works like echo portable great stuff described,5.0,positive,True
amazon reader everything dreamed would read dark helps get sleep sooner light bright love reading increased great purchase doubt,5.0,positive,True
amazon echo wonderful product would recommend everyone,5.0,positive,True
idea great kindle kids design preapproved contentthe price great got black friday plus year full replacement warranty break fix simplecontent wow tons apps interactive books videosuser interface best one amazon create computer base aplication enable edit content,4.0,positive,True
impulse buy great choice super useful everyday,4.0,positive,True
really love amazon tv apple tv products wish amazon tv simplified airplay ability ios im sure apps buy methods accomplish standard like apple tv airplay would give product stars cheap easy price makes great gift beats apple tv k streaming want k get amazon fire tv,4.0,positive,True
loved great product year old son,3.0,neutral,
tablet works great year old likes watch kid videos set parental locks works like dollar tablets kid happy happy,5.0,positive,True
black friday deal cheap supposed kept little girl happy occupied,5.0,positive,True
bought yr old quality product affordable price bought sale,5.0,positive,True
grandson enjoying new games much bigger ipod,5.0,positive,True
used gift receiver said delighted would begin using immediately,4.0,positive,True
easy use good battery time would recommend anyone,5.0,positive,True
far worked well know compare quality yet,3.0,neutral,
gave amazon echo gift friend setup challenged expecting call head get going instead received call telling much loved,5.0,positive,True
great product would recommend others great picture,5.0,positive,True
overall love alexa doesnt find songs get,5.0,positive,True
purchased year old granddaughter would something play games read books without use moms devices took immediately connects easily ghz network support connectivity search downloads appear bit slow testing see fire network running updates camera takes great pictures even child bit shakey sound quality good touch sensitivity,5.0,positive,True
bought kindle paperwhite gift three people loved reliable reader long battery life great little traveler highly recommend,5.0,positive,True
ill give starts decent tablet screen messes im trying use cant imagine granddaughter feels,3.0,neutral,
love kindle everything much bigger good road trips,5.0,positive,True
excellent replacemwnt older model rhe kindle,5.0,positive,True
good basic tablet checking email web browsing reading ebooks,4.0,positive,True
durable easy work love functionality kid loves tablet good stuff,4.0,positive,True
really like new toy completely got set everything far lot fun playing getting set,5.0,positive,True
good tablet inexpensive price,4.0,positive,True
fantastic product picture quality awesome increased internet speed hardly buffering much faster stick,5.0,positive,True
money tablet amazing piece hardware well constructed good fit finish good battery lifebut putting nonamazon software tablet pain real paini purchased granddaughter wanted two things youtube skype took hours put two apps tablet end returned tablet purchased insignia bb house brand tablet instead,2.0,negative,False
great kids much space apps want,3.0,neutral,
love device amazon prime membership netflix slingtv allows utilize three easily,5.0,positive,True
always seen tv went bestbuy see sample saw tried liked bought christmas gift,5.0,positive,True
smart handy time saver loud love voice control amazing,5.0,positive,True
recently bought blind buy christmas gift family member really enjoyed also great price,5.0,positive,True
love battery life light hold love,5.0,positive,True
daughter loves kindle paperwhite reads every night,5.0,positive,True
gift able talk associate offered amazon tablet great price im thankful best buy knowledgeable sales associates,5.0,positive,True
happy new kindle paperwhite everything hoped,5.0,positive,True
grandkids got one love step original kindle,5.0,positive,True
originally fire stick still use another tv subscribed sling seemed like streaming became unreliable increased buffering made two purchases improve situation fire tv wifi booster two together definitely remedied streaming issue increased video crispness iwe give credit fire tv,5.0,positive,True
enjoying using echo learn things day sound good enjoy listening music echo also like finding weather day,5.0,positive,True
tablet great kids maybe adults got year old niece loves perfect books games,4.0,positive,True
good value money light convenient small take space,5.0,positive,True
couple firesticks decided give fire tv try im glad tell difference right box anything wrong stick smooth speed response welcomed attribute used television,5.0,positive,True
basic laptop good price fills basic needs,4.0,positive,True
owned last generation kindle say nice update screen better backlighting removes need book light reading experience delightful would recommend anyone wants best ereader market,5.0,positive,True
perfect timing since going replace original kindle bought daughter definitely cant complain price,5.0,positive,True
cant believe much fun new echo love music listen quickly,5.0,positive,True
right size reading books playing games,5.0,positive,True
bought tablet price little kid using wasnt expecting flag ship device really isnt best amazon version android really ruins things cant get apps would get android play store many apps amazon app store apps get mainly made others ex youtube someone basically made website app whatever,3.0,neutral,
echo fantastic product everything says set breeze,5.0,positive,True
mucch better previous tablet runs great fast best decision ever,5.0,positive,True
perfect thing needed read books play games,5.0,positive,True
echo dot tap sound good better dot good echo thing tap echo dot portability nice next plug time would recommend,4.0,positive,True
word relationships interrupted electronic devices well girl takes reader everywhere go used tell talk much hardly get word edgewise,5.0,positive,True
great little gadget price cant beat,4.0,positive,True
third kindle far best easy use,5.0,positive,True
amazon fire hd great buy inexpensive delivers great quality give rating advertisements lock screen may welcome ads others overall tablet great battery life several days minimal usage battery lasts hours average usage including video,4.0,positive,True
second one first one bought daughter birthday saw worked needed one still trying get used really like,5.0,positive,True
wife loves new kindle using time replaced st gen kindle ereader,5.0,positive,True
best product name marketno doubt,5.0,positive,False
device like one entertainment machine really enjoy easy use even better able stream playstation vue device cancel expensive cable subscription keep vueing right couch potatoe life fire,5.0,positive,True
enjoy device allows tv smart tv features,5.0,positive,True
alexa works great like learns goes even got dots work like,5.0,positive,True
device smooth running streams content seamlessly advanced settings gui smoothing needed runs kodi extremely well,4.0,positive,True
tap works great like alexas little helper,5.0,positive,True
kindle gets lot use house weve problem device days,5.0,positive,True
bought really happy really expected amazon,2.0,negative,False
small lot sound works perfect home,5.0,positive,True
echo easy setup understands commands timethe complaint speaker par speakers,4.0,positive,True
amazon kindle great device reader simple use fits purpose operating system little slow comparing devices gets job done,4.0,positive,True
bought two kids love,5.0,positive,True
son really likes kindle fire easy use,5.0,positive,True
got thanksgiving bought parents works intendedconscamera really care,3.0,neutral,
tablet bought second one gift many great features lots totally free game apps great companion amazon prime service,5.0,positive,True
great budget table great features price,5.0,positive,True
everything worked well little faster inch little harder hold one hand ended returning keeping inch tablet instead better still great deal,3.0,neutral,
exceeds expectations perfect fit year old,5.0,positive,True
already one loved much bought gift motherinlaw christmas black friday cant beat,5.0,positive,True
love love love amazon fire stick works really well easy use,5.0,positive,True
table perfect need great speed whole downloads,5.0,positive,True
son loves tablet ha ugh freedom load app wants uses everyday downside battery life,5.0,positive,True
first wanna say amazon fire series best media streaming devices purchased fact best buy rewards coupon since racked lot points previous purchases curious see worked like fire stick say better wanted try ethernet connection rj cable see would lag buffer far install kodi tv like fire stick installed kodi version must say works faster movies clearer well run home audio receiver hdmi passthough efficient smart tvs market today audio way better go settings kodi change channel channel also sd card slot usb drive well dont know ever need thatif amazon prime member also good advantage well also stream amazon prime video free good job amazon,5.0,positive,True
amazed everything could amazon fire tv loved relibility ease use plus rf remote hide behind tv,5.0,positive,True
new fire tv every streaming option think except vudu negative found digital copies movies either purchased came blueray bought convenient use disc want watch movie fire tv loses convenience amazon wants use prime service digital movies going subscribe amazon prime look fire tv large digital movie collection id look roku,4.0,positive,True
tablet great buy many things keeps kids happy im pleased,4.0,positive,True
works well house hear voice pretty far away want,5.0,positive,True
fire sticks alexa combine amazon prime need,5.0,positive,True
instructions either paper electronic transfer apps data old kindle new one,3.0,neutral,
find tablet easy use easy read night,5.0,positive,True
looking inexpensive tablet year old could use educational games usual game play tablet perfect battery life good speed outstanding cant beat price,5.0,positive,True
family loving yet real opportunity get,5.0,positive,True
year old son loves kindle fully work love age appropriate games learning apps books case great accidentally drops,5.0,positive,True
like house makes life easier need browse internet,5.0,positive,True
love kindle adjust fontit reads well outside problems sunlight best purchase,5.0,positive,True
like product son fun,5.0,positive,True
havent long enough,3.0,neutral,
price great tablet kid start,4.0,positive,True
wife loves wont let use may go get,5.0,positive,True
really enjoyed purchase tablet awesome son really stays glued battery power awesome,5.0,positive,True
search menus far user friendly havent experienced lockups happened frequently roku devices,5.0,positive,True
tablet fast daughter loves play also read books,5.0,positive,True
family loves kindle paperwhite prefer read fruity tablet great outside dog loves lightweight easy use lots books choose complaints,5.0,positive,True
table everything need necessarily everything want great pay really handy take around time,4.0,positive,True
love item problem getting correct temperature get technical support help us since resolved,5.0,positive,True
saved money cable watch lot current movies,5.0,positive,True
bought thanksgiving decent price works decently kids live,4.0,positive,True
got little trouble missus picked smoothing gift loves,4.0,positive,True
enjoy amazon echo much purchased dot bathroom,4.0,positive,True
bought tablet seven year old use youtube videos netflix good buy beginning tablet user,4.0,positive,True
easy operate child use mean apps camera chat time good feature amazon make easy use,5.0,positive,True
love paperwhite light small perfect throw bag take wherever go,4.0,positive,True
purchased echo wife christmas loves use throughout day asking questions playing music adding items shopping list useful also easy set use,5.0,positive,True
originally bought tablet granddaughters birthday gift saw easy access homework reading materials needed school impressed bought one grand kids christmas would recommend tablet family friends,5.0,positive,True
purchased gift kids cant get enough enjoy reading,4.0,positive,True
would nice simple start directions links website hints,4.0,positive,True
didont care tablet downloading apps outside amazon really confusing,1.0,negative,False
looking long time good deal found best buy,4.0,positive,True
rate price paid vs product quality,4.0,positive,True
love tap portable drag around house outside im audiophile think sound quality good except highest level wish always listening charging dock,4.0,positive,True
price able use speaker talking phone use daughters beats pill function therefore worth hype,2.0,negative,False
tablet inexpensive lightweight performs good expensive ones,5.0,positive,True
bought yr old grandson taught abcs numbers colors animal sounds kid friendly loves tabo calls,5.0,positive,True
great tablet perfect size bought black friday couldnt beat price,5.0,positive,True
bought percent good product,4.0,positive,True
perfect son loves loves read,5.0,positive,True
easy set use got everything wanted speed tv box great,5.0,positive,True
liked amazon stick much upgraded amazon fire im happy purchase,5.0,positive,True
enjoy new kindle back device everything desk top computer could including email social media search engineit also easily travels everywhere,4.0,positive,True
great product plays music controls lights tons info also makes awesome alarm clock keeps getting smarter,5.0,positive,True
honest rolled eyes first getting device like wrong love itthe sound speaker playing music far better expectedgetting weather asking store hours setting timers tell joke news updates playing music streaming radio stations turned really handybonus rename alexa computer feel like im enterprise asking questionlol,5.0,positive,True
thought would fun one reading reviews alarm clock went south shopping new one echo gr alarm clock gr timer amazing things fun echos echo dot say play everywhere whole house full music choice,5.0,positive,True
great tablet dont break bank expensive one perfect,5.0,positive,True
