reviews.text,reviews.rating
"The paperwhite was excellent at first but just yesterday (Feb. 22), less than 2 months since I purchased it, it froze and nothing I do will work. I am taking it back to Best Buy and hope they can fix it.",2.0
"I bought these thinking, Great I can save some money!...... Well.... no you won't....I have to use batteries in my camera because I'm too cheap to go buy a new camera..so I bought all these batteries (2 big boxes) ....Usually 2 batteries last about 10 hours if I continuously use them, take a lot of pics.(like energizer)...... Seriously, these batteries last me probably 2 hours when using them a lot...... Not kidding.....I will not repurchase these.......",2.0
I was a little surprised how large a portion of these batteries measured as dead or low out of the box. I did not notice at first but a few batteries in some would last all of a day on low power items. I am currently sitting on 25 dead or extremely low.,2.0
"These are not comparable to Duracell. I have been running around changing batteries everywhere, remotes, clocks, battery-powered soap dispensers. All the dying batteries are the lame Amazon basics. Bought duracells at Costco. They probably last twice as long. I bought these to get free shipping on orders over 35. Don't do the same. It's not worth it. Very disappointing.",2.0
"I have two Google home devices. They seem to be lacking in smart5 home controls. Now I find out that additional devices are necessary to use Echo in a smarthome configuration. Although currently somewhat limited, I expect that Google home will surpass the Echo with addon smarthome devices. I'll wait, rather then buy these devices twice.",2.0
"I normally buy the Maxwell brand but thought I'd give these a try. I used them in my led battery operated lights, they were dead in half the time of the Maxwells.",2.0
I only but it for the price. I won't be trading it for my i pad,2.0
I thought this product would be a lot better than it is. It is not as smart as they say it is. It has a long way to go.,2.0
"I bought this to use only one application. Oh, is it most difficult to get this thing to continuously work! And I still can't get the geek squad program to properly download onto the device. I'm pretty disappointed.",2.0
"I should have done some research before buying the Tap. I would have rather had the upgraded version that is voice activated. Also, I thought it would be more like Siri where you can ask anything. Alexa's answer to most questions is, ""I don't understand the question."" The Bluetooth speaker works fine.",2.0
Decent product. Not so much if you're used to android software. You can't get your photos saved in google. More than half of my music collection vanished once the memory card was inserted. Basicly have to hack the thing to get any apps outside of amazon and then reliability is poor. Exchanged it for am android tablet,2.0
I used it in a computer key board. First pair lasted only half of the time of other brand like DURACELL.I will see if the second pair does any better.,2.0
You get what you pay for. These batteries are cheap and don't last as long as Duracels or Energizer. If I had to estimate I'd say they last around 50 as long as those mentioned.,2.0
Disappointed with this product. Used them for led candles and had to wiggle them around to get them to work. At the same time I also purchase ACDelco Batteries because Amazon would only allow the purchase of one box. I'm glad I did because the ACDelco batteries worked great! I would not purchase AmazonBasics batteries again.,2.0
"So these are cheap batteries, and you get what you pay for. However, when used in trail cameras during cold weather the performance is poor. Cheap Rayovac batteries from Menards (48AA for about 13.00) perform much better. Will not purchase again.",2.0
Tried to watch youtube and other video from different sources but it was horrible. The sound would lag w or 3 seconds behind the viewing. Returned for Samsung S2 tablet which is wonderful. You get what you pay for.,2.0
These don't last as long as name brand of batteries like Duracell or energizer. They are cheaper but I'd rather pay a little bit more and have them last a lot longer.,2.0
"Worked good for a month, the kids loved it but then just went black and wouldn't come back on. Sending it back to get a new one with the warranty.",2.0
"the internet server SILK is not compatible with free wifi on southwest airlines and I bought it to use on the plane. also I cannot hear the audio even with the sound all the way up on the plane. so I don't really need it since I have a computer , iPhone and kindle at home.",2.0
The tablet itself works fine but this is the 2nd one I have gotten with a similar problem. The port seems to come defected. The charger doesn't stay in and it takes a long time to charge. Replaced charger with a brand new one and it still has issues.,2.0
My hubby bought this for me since I was constantly googling questions on my phone. I was so excited to start asking it questions..... the only problem is Alexa doesn't have any of the answers. Music sounds great on it but that's about it. Not impressed. Save your money.,2.0
I had a hard time trying to work this it could not understand me most of the time everything seem to be hard to work for me.,2.0
"Like DOS, you need to memorize your command and speak it out, otherwise it may not understand your command. Google Assistant is smarter. Also you cant use Spotify free account, to work around you must add a lot of free music to Amazon music into your own amazon music account before you can hear any music. Google home is more convenient this case, as you can start listening to any music channel by your free account from Spotify. If you have paid account for Spotify then not much different here. But to do searching you may be disappointed with this Tap, Google Home is just much smarter. The sound of this Tap is very good indeed, but I return it because it cant do music alarm, also it cant use Spotify for free, also its search is not smart enough, so I switched to Google Home.",2.0
I bought this tablet and returned it the same day. The only reason why I bought it in the first place was so I could play certain games with it but it turned out that the games were not supported on this device.,2.0
The fire tv does not display in 4k.. it processes in 4k but cant display 4k.. This is because of the dumb design.. It still has a 1.14 HDMI port.. you need at least a 2.0 dvd port to receive a 4k signal.. You wont be able to tell until you hit your tv display resolution.. there you will see it still displaying in 1080p.,2.0
"Seemed to be fine as Chtistmas gift for granddaughter. However, today she reported that it wouldn't turn on or charge today. Supposed to have two year unconditional guarantee. Don't know where to take it.",2.0
"We had two AppleTVs - one in the master bedroom and one in the living room. We could not watch both simultaneously because the signal permeated the shared wall and changed the channel of the other TV. We got the AmazonTV to remedy this. While it did rectify this problem, we find we prefer the ease and simplicity of the AppleTV over the AmazonTV. The Amazon is cumbersome and difficult to navigate.",2.0
The portability is nice but misses key elements from the other two.Sound is good but this unit does not allow for the new peak in feature or allow you to add this speaker to play music all thru the house .,2.0
This device is not as great as advertised. It does not do as many things as expected and you have to go to a lot of trouble to do otherwise,2.0
I originally wanted to buy Duracell brand batteries but I bought these instead (Aug. 2016) as they were cheaper. I just today had to remove a set of these from a remote thermometer and they had leaked even though the date printed on the batteries was Jan. 2025. My savings on these cheaper batteries was far less than the cost of my now damaged thermometer.,2.0
"Bought it in order to watch NBC but the NBC app isn't compatible, so now I have a paperweight.",2.0
Has tons of free games for the kids not so good for the average tablet user as its not that powerful but I guess that's only my opinion,2.0
"My kids use it for playing games only. Memory is too limited. If you want to expand memory you have to buy special memory card from Amazon. Regular cards won't work. I'll like the app free time to help protect the kids from what they watch and play but it is difficult and time consuming to get updates for the games they play. Amazon does not have the best user friendly software for their tablets. They do what we get it for, entertain the kids for awhile.",2.0
"If you shop on Amazon all the time, this will help make it easier still. Lots of ads pop up, and you can't use apps from non-Amazon sources unless you root it, and that is complicated. This is not a realistic alternative to an iPad or Galaxy Note. If you just want to a device to shop on Amazon with, you'll love it.",2.0
"Compared to an equally inexpensive RCA tablet, this one has more limitations in the apps you can get. I was disappointed in its utility and prefer the RCA tablet over this one.",2.0
"I have had several kindles, this latest one just doesnt seem to be as good of quality as the previous onrs i have owned",2.0
"My daughter got this for Christmas. Right out of the box it came on, but the screen was all white. Good price, but could never get it to work.",2.0
Didn't think it is well made the product ask for too many sign up,2.0
"Reading a book, it's great. Working with PDF files, not so great. Also please be aware that Amazon Customer Service will treat you like a pariah because you purchased this Kindle from Best Buy instead of directly through their store.",2.0
These just don't last as long as the name brand product. Found that we replace these twice as often as a Duracell equivalent. Won't be buying them again.,2.0
"They had such positive reviews, I suppose it's possible that I got a bad batch. I've bought the Maxcell brand quite a bit which is slightly cheaper than these and I 'd compare them to Rayovak, not quite Duracell, but good. These lasted less than half as long, crazy! I had high hopes as an Amazon fan. Sad.",2.0
"Bought the FireStick after daughter got one and loved it. Went to get a second and they were out of stock. Was told the FireTV had faster processor and could handle 4K...don't have 4K, and honestly it's not worth the extra money for the processor speed difference ...save money and buy the cheaper FireStick",2.0
Didn't have some of the features I was looking for. Returned it the next day. May be good for others,2.0
"Had it for about a week and now it won't take charge, tried new chargers and still not taking charge. Happy with tablet but unhappy about not chatging",2.0
"I accidentally cracked my screen on the first day when the Voyage was too close to my rocking chair and neither Best Buy nor Amazon would do anything to help. Well, Amazon offered $15 off purchasing the Paperwhite and that wasn't something I wanted at all. Now I'm stuck with a $199 broken Voyage. Not a happy customer. I realize it was my fault but thought they should do something more to minimize the loss and keep my business.",2.0
Not what I expected .. This thing pretty much runs according to skills & not just ask a question & it searches the Internet. I find Siri much better because it does search the net. I can ask the same question the same way & you always get an answer with Siri but not with Alexia. It always say I do not understand the question. Again this thing needs much improvement & it's not worth the price tag especially when Siri is included with my iPhone.,2.0
I bought 3 of them as gifts for my nephews. It was really disapproval to learn that they were already linked to my Amazon account. I started getting notices everything's they downloaded something. I had to literally unlink everyone one of them from my account before they made a big purchase (which they did purchase Amazon Prime-which I cancelled because I wasn't ready for a $100 purchase).,2.0
It was a bit more involved getting set up but thereafter the function is simply talking to Alexia. The plug adapter to turn on and off lights TV is useful and certainly worth having.,2.0
"I bought 2 Amazon Kid's Fire Tablets for my two grandsons for Christmas. Included in the purchase of the A.K.F. Tablets is a one year subscription to KID's Free Time.I have called & emailed inquiring about the registration process in order for my daughter to activate & begin using the free one year subscription of KID's FREE TIME, & still no resolution.Upon trying to register tablets, credit card used to purchase is required. I do not understand why my credit card needs to be submitted in order to obtain/activate a service that is included in the already PREPAID Purchase!I have been waiting for a response since Christmas.Therefore, at this time, I would have to give a 2 star rating due to the lack of customer service available for this product. With hope of getting this issue resolved I would still recommend to a friend.",2.0
We returned this item after 2 weeks. It took a lot of repeated request to get it to listen to us and it just wasn't as easy to use as I thought it would be.,2.0
Not a big fan of Amazon fire tabs...got one as gift from grandparents and it memory on 8GB gets full too quick and no way to expand,2.0
"The price may be attractive, but not worth to buy. After seeing tabs like iPad, Nexus and others, you wouldn't be willing to use it as the display is just 1024 x 600 pixels, touch is not very smooth, not so good customized apps/games (though there is a way to install all Android apps). The build quality is good though.",2.0
I have to admit I was not too happy with these and probably won't buy them again. The 'life' on them is extremely short and definitely leave a lot to be desired.,2.0
"Was looking for a tablet for my young daughter. This was on sale and had good reviews. After consulting with the sales associate with some questions, I decided to purchase item. Nice looking product, however, very little storage space.... after downloading a few apps... the storage was full and was required to buy more! Also, cannot play videos unless hooked up to wifi. Unlike the sales associate told me. Very disappointing!!! Would not recommend!",2.0
"They sure wore out quick! We normally go thru about a dozen AAA batteries in a year. We use them most for TV remotes and wireless mouses. But we replacing these every month. I was quite amazed at how quickly they were wearing out! I have a battery checker and once they hit yellow, they were done.Cheap batteries but I would not recommend nor will I buy again.",2.0
"For the price and quantity I was sure this would be a great buy. Sadly, not all of the batteries worked. I first thought the camcorder we purchased was defective but when I swapped out the fresh, new batteries for a second round of fresh, new batteries from the same package the device magically came to life. Boo to you Amazon for selling batteries that don't actually work.",2.0
"It works but it takes a while to do anything. But for the price, it's good enough for the kids.",2.0
"You get what you pay for... This is not great, the functionality and limitations leave much to be desired. Should have spent more and got another Samsung Galaxy Tab.",2.0
The charging plugs on these kindle damage way to easy. I am very disappointed as this is not the first time this has happened to one of my kindles.,2.0
"Tried them in my amazon firestick remote and they failed to make the remote work. However, no batteries have made it work. Seems the Amazon firestick remote is the problem. In any event I am stuck with 8 batteries that I do not need.",2.0
"I was hoping for a 'google' experience, but it isn't there yet. There is a lot of questions that it can't answer. I hope, and expect it to get better. The music player is a nice feature that I use frequently.",2.0
I have one issue with this tablet. What headphones work with this tablet? I used a pair the first time to watch a movie and they worked fine. When trying to view a movie again none of the headphones are working on this tablet. I have tried multiple headsets with no success. Please Help!,2.0
"After using two sets of these, I am going to agree with other reviewers and say that they don't last as long as name brand batteries.",2.0
Okay don't like the setup. I like Android way better. Cannot download you tube. It is for my six year old who has lost 3 3ds xls if he can keep this one from damage's for 6 months he gets an up grade.its very small,2.0
"I compared these against the Costco Kirkland brand and was quite disappointed with the Amazon Basic AA batteries. I used these in a flashlight test and after two hours, the Costco brand still worked fine, but the Amazon Basics were close to dead. I'm very disappointed with this brand and won't buy it again. For short term use, it's fine, but they don't last over time.",2.0
"Hi,I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded, she was disappointed. I returned it.If you are an avid amazon person, the tablet works great, if you want a google tablet, this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on.",2.0
"Bought this for my toddler to watch his shows on netflix amazon and vudu. Vudu isnt compatable, netflix is so slow it kept buffering, so he got upset. Acording to its specs it has a faster processing system than my linsay tablet bit its five times slower atleast. Downloading anything takes forever. It was also very difficult to navigate.Over all waste of money",2.0
These batteries seemed to last about half as long as (Wegmans) store-brand AA batteries. Not sure if it's a good thing or a bad thing that it's so many in a package. Disappointing.,2.0
"Purchase the echo with my Vivint system because sales person pushed the product stating it would enhance the Vivint capabilities. Not really so...it's a nice gadget for music and putting together shopping lists and ""to-do"" lists, but not really something we needed. In addition, not enough apps that work with it.",2.0
"These batteries are very iffy. I have Mag-Lite's that require 3 AAA batteries and they have always drained the batteries equally, not with these batteries. I tried using my Mag-Lite this AM and it was dead. Did I leave it on and set it on it's end Nope. I checked the batteries and 2 of them were still good, but the 3rd wouldn't even register any voltage. This has happened 3 times with 2 different Mag-Lite XL200's and these batteries.Will not purchase again.",2.0
"This tablet conked out on me the first day I powered it on. The Amazon symbol came up and never went past that screen. I was highly annoyed because I purchased it as a first to send it out of the country. My biggest mistake was trusting that everything would work fine, instead I should've powered on the device to ensure everything was fine.",2.0
"Was looking for a low-priced tablet to access my Kindle and magazine apps - specifically The Economist. What I didn't realize was that this was the ad-version of the Kindle, so removing ads on it would not be possible w/o fee - and worse, there's some limitation around some apps and everything located in the Google Play store, so apps like The Economist were not available. Sooooo... returned.",2.0
I really like the echo plus and the hue light bulb does work on the echo plus but I had to buy a bridge from Phillips in order to schedule on off schedule times for the light. I thought the Echo Plus was like a bridge but I guess it isn’t.,2.0
"We bought the tablet for work, but the only app we needed (free) never would download. After many tries and several hours, we gave up and took it back to the store.",2.0
Price is nice but performance was not. Sluggish to the point of frustration even to my 4 year old. Would be fine as ereader or maybe basic web device.,2.0
"When this item is charged it works great, but it takes too long to charge. Asking my 3 year old to wait about 3 hours (no exaggerating) is a bit much. We have tried to buy a new charger and it still takes just as long. My niece has this same tablet and it take about 45 minutes to charge once it is fully dead",2.0
"The scale arrived earlier than expected, and came packaged nicely. No visible damage on the box, so I was excited to test it out. The scale came with batteries, which was very convenient. However, upon turning on the scale, I discovered that the entire lower line of the display failed to light up and change (I.E: an 8 looks like an A, 3 looks like a backwards F). Other than that, this scale would have been fantastic. One thing to note, the weighing platform is not silver itself, but rather appears to be a silver plastic.",2.0
"When I first saw this product it was a must have for me. I researched this product for weeks and was happy with what I had read. After getting the product home I must say it was OVER RATED!. This product is not user friendly, only 1 user can register, Alexa does not have the answers to much. I returned it after 5 days. Very unsatisfied",2.0
"In my opinion these did not last anywhere near as long as Duracel in things like LED candles (which is crazy) and trail cameras. Cameras were not exposed to cold temps more or less than other batteries. WE buy in bulk for the north house. Amazon Basics is great for things like sheets and beeding and towels. In my opinion the battery life, in the large package of aaa and aa size we purchased were lacking.",2.0
i love the service when it works. several times it had to be reset and now it's finally dead. i've had it less than a yr now...,2.0
"It is too heavy for its size! I purchased it to replace a larger Nook, and find that it weighs as much. Screen is attractive but it even with a good signal in public places, hanging on to Wifi is difficult. It is not efficient when downloading (buffering, buffering...) and I am still debating returning it for another tablet.",2.0
"Bought this item with high expectations of its capabilities. It would be extremely lenghty to supply full details, let me just say that technology is not there yet with AI devices like this....",2.0
"I was unaware that it did not Have the Google Play Store or any formidable Stores to choose from! Amazon has to many App Stores it would seem. I get ""turned Around"" sorta Speak.... Due to the fact that i am unfamiliar with your Services. I am Learning Day to Day, I just Like to hit the Ground Running! But thank you for your time and Sharing these devices and making them readily Available to the General Public! Thank You, Johnny Young",2.0
"These die out super quickly. In saying that, I'm not sure if the items they were in sucked the life out of the faster but they still died. Used nearly a whole pack for little LED closet lights in a couple of months - only on for a few minutes at s time.",2.0
got this newer charger as it was indicated to charge faster than the one that came with my fire hdx 8.9 4th generation tablet. well i am currently using this new charger and am getting alerts on the fire tablet that i am hooked up to a low power charger it is plugged directly into the wall socket with the 5ft micro-usb cable i also just bought for it. this is not right. is it junk is it false advertising is the fire tablet wrong in its notification what is the deal amazon. i have been a loyal user but this is really not right.,2.0
"I bought this to fill my life with music. The first two weeks were fantastic. I got Amazon Music, and needed only to say, ""Alexa, play (insert artist name, song name, or album name)"" and it would play music. The speaker quality is great. 4 days after Christmas it went into a Christmas Music and hymn default. Whatever artist I requested, it would play the first song, and then default to religious music. I'd switch artists and it'd happen again. I contacted Amazon, and was told not to request artists. I needed to specify albums and songs. I don't have this info memorized. I bought it to say artist names. Someone responding to my poor review on Amazon suggested trying different music services. I dumped Amazon music and started requesting music on Pandora. Alexa misunderstood my granddaughters request, and played Christmas music on Pandora, although we were now well into Jan. I'm no longer having the Christmas music problem, but Alexa is just ok playing music from Pandora. Sometimes it gets it right, sometimes not. I am so disappointed in it, that I plug it in when I want to hear music, and unplug it, and ignore it most of the time. When it worked the first two weeks, I raved about it. After witnessing my problems, people who come over don't want one.",2.0
"I previously owned the previous model. There is very little difference between this and the older model. (Apart from the 4K, which only works with Netflix at this time). I still hate the ugly interface!, I wish Amazon would allow users to use their own skins",2.0
"I had originally decided to get a kindle instead of an iPad due to the cost. It's a great screen and has good sound, but the battery is pure junk! I should have went with an iPad.",2.0
"I bought this Kindle for my 7 year old grand-daughter. I bought a warranty for it. I bought it in August, I have already had to replace it. The charger connection got loose and was not charging. Well, it has happened again. I will need to exchange it again. The problem is that I have to buy the warranty each time. I was going to buy one for her brothers and sister, but I am now rethinking that.",2.0
I don't know how these batteries got such great reviews. They don't last nearly as long as the brand name batteries. Don't buy these unless you want to change batteries in your kids' toys and remote controls all the time. I'm super loyal to Amazon...but not with this product.,2.0
Gave tablet as a Christmas gift - she uses it all of the time and loves it. She was thrilled to get it I bought the extended warranty so that the tablet would be covererd in case something happened to it. Her mother had seen it advertised and I bought it on thanksgiving day,2.0
"I purchased a box of these. First replacement for my outdoor weather info transmitter didn't work so well. Within a couple of days the receiver wasn't receiving a signal from the transmitter, so I changed out the batteries once again. Within 96hrs the receiver once again showed low battery power coming from the transmitter and wouldn't display a temperature reading. This week I'll replace those again (3rd time in 6wks) and expect a low-battery warning just days after. Unsure if I should demand an exchange or full reimbursement. Maybe they do well in warm temps, but in the cold temps they cannot perform like a Duracell or Energizer.",2.0
just okay! Product was for my girlfriend. Doesn't appear she uses it much except to steam music. Most of the questions I ask it I get nothing. I like Siri better.,2.0
"Batteries just don't have the strength or long run time. Read all the possitive and negative comments before I bought and they are true.These batteries are good to poor in performance. They start good and quickly drain down to poor. Under heavy load they drain very quickly, will come back with a rest but drain faster each time. Dont use in equipment that have a heavy demand. Clocks would be ok. Expect 1/2 the performance of the leading brands.",2.0
Not the best and the brightest in the market. Bought two of them and one got damaged within the second month. Best buy was not taking it back and amazon asked a price of a whole new one for repair. Good price though but high possibility that the product might not last too long.,2.0
"The only problem that I had is that it should have been included with the Kindle Paperwhite. There is no way to charge the Paperwhite unless you buy the charger. The charging port on the Paperwhite is so small that nothing that I already have will work. Kindle does not even provide a USB cable so that you can charge from your computer. The outlet plug is cheep plastic (hollow) and will probably break, no warranty.",2.0
"The longevity of these batteries is nothing special. They do not compare to Duracell or Energizer alkalines. After reading the reviews, I was greatly disappointed. I used them, among others, for a wall clock and remote controller. Their longevity is no better than alkaline batteries marketed and sold by Walgreen's for example. Take this into consideration before you buy them.",2.0
"So sorry I bought this, had to change its wake up name to echo from Alexa it wouldn't answer to Alexa, on a scale of 1-10 with 1 being terrible I'll rate it a 2 most of the time didn't know how to answer or didn't understand the question, did all the self help and with amazon customer service am ready to return it",2.0
"Very disappointed with these batteries. I was using them in a wall clock. The clock repeatedly did not work after a new battery was put in. I figured the clock was no good, since the batteries were new. Bought a new clock, same thing happened. Decided to test the batteries prior to installation. I found that of the twenty batteries I tested, only 2 tested good. So therefore, my first clock probably wasn't bad in the first place, the batteries are faulty. I still have 12 batteries left to test, but I not hopeful that these will be any better.",2.0
"I use this to read things and purchase items on Amazon. It doesn't play all of my favorite games from the App Store, nor does it sync to my android projector, so I don't really get full use of the larger screen. I think for my uses, I should've just purchased the e-ink version or maybe a full-android version.",2.0
I got this to replace the iPad for a child. I am so disappointed by the charge. It dies so quickly and the charger has to be wrapped around the tablet in order for it to charge. This was after 2 weeks of having the tablet. Low price but not worth the hassle and disappointment!,2.0
"Pros:InexpensiveExpandable storageGood for Amazon Prime members and Amazon shoppersCons:Slow/sluggish performanceLack of apps (no YouTube, Instagram etc)Some available apps crash or can not be installedTouch screen freezesScreen resolution is not sharp or bright, greenish hueToo many links/ads to buy thingsSound quality is not goodWiFi onlyConclusion:For the price the Amazon Fire 7 Tablet is good for those who want an eReader that can also access email, Facebook and Amazon Prime but the lack of apps, cheap construction and buggy performance keep it from being a good, full-featured tablet.",2.0
"Holds basically a 30 minute steady usage charge and dies. We used these in microphones, and they died within the 30-40 minute range, fully charged.It also seems that the older they get, the longer it takes to charge and the faster they die out. Not very reliable, unfortunately.",2.0
The looks and the screen of Amazon - Fire HD 8 Kids Edition are good. The navigation is sluggish when compared to apple and Samsung. The touch screen is not very responsive. Camera is not so good. Amazon should have done much better job to make it a better product to compete with Samsung and apple. Hope Amazon makes improvements. The cost is low and appreciate that. I would not recommend to someone who is looking for good product. I cost is the factor you can live with it.,2.0
Got this for my 9 year old and several games that he wants to play are not accessible on this tablet. Seems like this is geared more towards younger kids. Case is good though and keeps tablet safe. Would be tough to break!!,2.0
Bought it for my 5 yr old daughter and for some reason it did not work. This is the second time I've purchased this and had to return it. So I will get her a mini iPad. Never again will I waste my time and money.,2.0
"My 5 year old dropped this from a standing position (about a foot off the ground) and it busted. I had to use the BB warranty to replace it the day after purchase for a fall that the tablet should've been able to handle that is designed for kids. I'm happy with the apps, but definitely not thrilled with the lack of protection that is designed for kids.",2.0
I purchased this for my mother in law. She is getting old and wanted something she could see.The font size was never quite right for her and she was often confused by all the attempts this device makes to sell you something. It really wasn't a good fit for her.The device died approximately 1 week after purchase. We returned it for a refund.,2.0
"Bought this tablet this Thanksgiving for $35.Tablet is too slow and apps doesn't responds properly, tried doing the updates over wifi to see if that resolves the issue but that didn't work too.Commons apps like Gmail, Facebook, Messenger or browser related are dying very frequently and sometimes doesn't even boots up, also, coming from Android you will feel that you have landed up in a deserted apps land.A good tablet for kids but adults can't rely on it !",2.0
"Batteries are very good, but packaging is horrendous, which is surprising because usually Amazon does a great job with hassle free packaging, but every four bats are packaged in tough plastic. Would have been better to just place the lot of bats in a simple box without the individual plastic wrap. Will not buy again with this packaging.",2.0
For a device with 4k Technology they don't seem to advertise it much. You can barely see it on the box. Also search feature only works for Amazon. That's a waste of a search feature. Remote disconnects from the box often and your have to take the batteries out of the remote to reset it. I would not recommend until Amazon fixes the bugs.,2.0
Doesn't answer as many questions as led to believe should have google instead of Bing a simple alarm clock is all I use it for not much good for anything else would have returned it but I like gadgets . Don't recommend purchasing,2.0
"We purchased this as a replacement for our now-broken iPad. Though we liked the smaller size (more convenient, easier to carry, etc), the internet was sooooooo slowwwwww that it drove us crazy. Sometimes minutes to download a site (and this with no other apps open!1). Plan to go back to another iPad.",2.0
I put several of these in my mouse battery and had to replace them after only a few days. Will not be buying more.,2.0
When i purchased 2 if them i assumwd it would be kid friendly. Its fill with tons of bloat wear. The opening screen has about 15 -20 apps. It worse than a normal adult tablet. my kids dont use it at all because we have to unlock it for them everytime then open the kids app. Then we have to hover over them to help them ever step of the way.,2.0
"These batteries work for normal things. But when i tried to use them for a dog collar that is supposed to help with barking, they were too weak and had to be changed after three uses. Annoying.",2.0
"Just opened a brand new box of Amazon AAA batteries 100 count . Sorry Amazon, but I had to open several packages of 4 only to discover. That most of the brand new batteries contained in the box arrived DEAD. I put a meter on the batteries to check for voltage. Some read 1v DC some read 0v dc and some read 2. volts. The batteries I removed from my head set were weak but at least had 1 volt As you can see in the photo the freshness date states 12-2026. . I certainly expect to find more dead batteries in that box. I don't have the time to check each package of 4 right now. Not good Amazon. I am concerned, because I purchase your packages of 9 volts and packages of AA as well. will I be surprised and disappointed as well",2.0
"I bought this tablet to read Free Epub books that I have, but it didn't allow me to even look for the books, so I have it returned and exchanged for a cheaper one that still does a better job for those who wants to read free Epub books",2.0
"I love Amazon, but these aren't at the same level as the big brands. I use them in some monitoring devices in my home. Typically I would need to change these every 3 months, but these are lasting about 6-7 weeks at best. They're ok, but just don't have the life expectancy I need.",2.0
"I tried these thinking they were much less expensive than the brand name batteries and they would likely last a similar amount of time. I was wrong. I primarily use these in remote controls. While I don't have specific test results, the Duracell batteries would last well over a year in my Dish Remote. I purchased these in February and have already replaced the batteries twice. Perhaps I ended up with a bad batch, but I won't be trying these again.",2.0
"I got this so my son would have something to watch movies on while on a long car trip. It does that, barely. The $50 I spent for it was worth it. If you get an SD card for it you can load and watch movies. The Wi-Fi sucks and it sometimes doesn't stream movies from Netflix. Forget about YouTube.",2.0
"I always put new batteries in my three thermostats at the beginning of the heating season in late Sept to make sure they work through the winter. Never had a problem with Energizer or Duracell going the whole year. These batteries from Amazon all had to be replaced in February, won't be using them again.",2.0
"The price was good, and while it worked, the tablet was decent, but about a week later the screen began to turn all white. I performed a factory reset, as the screen was barely visible but that did nothing. Heard it was a common problem with these. Won't be buying again, but if the issues are fixed in other models I would look at those.",2.0
"The Voyage, when it worked, was great - the page turns make the reading experience seamless and the ink is crisp, making it a real upgrade from the Paperwhite. That said, it started to freeze up quickly after I got it. Hopefully this is a software issue that will be resolved soon (and the price of early adoption, sometimes), because overall, I couldn't be more pleased with the (working) Voyage.",2.0
"Full disclosure, I've only had iPads in the past. I needed an android based tablet as a 3rd party app that I needed was yet IOS supported. You get what you pay for. Build quality, touch and feel, yes it's equal to the price. Constant adds urging you to make various Amazon based purchases...not my cup of tea but I guess fills a price point and need.",2.0
"The tips seem to be polished so much that they do not make good contact. I had a problem where these batteries wouldn't work at all, but the duracell ones that I took out would. After swapping back and forth a few times, I took them to my battery tester and found that I had to twist them around to get them to register. So I took my batteries to some sand paper to get the contact point to work.",2.0
"ehh...they run out of charge very quickly....its honestly bad for the environment. they do seem to be a bargain but a brand name might come in a smaller quantity but will last longer than these..update 1: these batteries pack's have 50 working(short term) and 50 non-working batteries...I brought multiple battery packs and all have batteries that don't work.In my estimation, i think these batteries are not worth it.",2.0
We are very disappointed in the quality of Amazon's AA batteries. They have failed 3 or 4 times in various products we own. The most costlywas it's use in our small wall safe in our home. The 6 batteries failed after two months and we had to have a service open it at the tune of225.00. Another example was a radio and flashlights. We will have to throw the rest out.,2.0
"These batteries are HYPED! Duracell always wins. I bought them for electronic circuit for my experiments and I can clearly see how they fail against Duracell AAA batteries. I also wonder about the review someone has put that shows the performance plots. Under standard conditions doesn't matter, batteries need to perform the way consumers use them. To be fair, these batteries are better but don't show them as the best in the world, no way!",2.0
"I don't know if I just got a bad batch or not, but some of these batteries are partially discharged. I opened a pack of 4, put them in a device and it gave me a low battery indication. I swapped them out with 4 more from the same box and they worked.",2.0
"The resolution on the games is not good. I didn't even try to watch Netflix because i knew it wouldn't show clearly. Also, it is slow using the internet. I assumed it would look and work like Android but i wrong. Everything is Amazon which i am unfamiliar with. Honestly, it is better for reading books. I returned for something more diverse and better.",2.0
The battery is having more and more trouble holding a charge. I bought the Fire in July and am now having to charge it every day in order to use it. I am not impressed and would not repurchase it.,2.0
These don't last like good batteries. But are a great price. If you have kids that leave toys on and run out batteries then these are good. I don't use them in the remote or anything I want to rely on for long term use.,2.0
I was not overly impressed with this system. I didn't realize you have to buy Amazon prime in order to use the functions. It didn't connect easily to my phone. It wouldn't just stream music saved on my iPhone. I had to download a music app and then load my music into the app. It wouldn't work. Way too much work and added expenses in order to use. Wasn't happy with that so I returned it and purchased a jbl portable Bluetooth speaker.,2.0
"They do not last long. I literally added these to a flashlight that's typically never used. I used these batteries in that particular flashlight about 3 times for a total of maybe 3-4 minutes. I switched it on today, and the batteries are already almost depleted. I wouldn't purchase them again.",2.0
"It was a cheap tablet just for kids to watch movies. However, it forces you to put your credit card numbers to register the product. I don't want to since kids will be playing with it. I don't want them to be able to purchase apps without approval. Reset it to factory default, but the setup changed not the same as first started. Anyway, I won't but it again.",2.0
"While it seemed to work fine, the Tap does not have the open mic feature. While that can be best for some, I bought it as a gift and they would prefer one that listens. The Tap makes you press the mic button every time you wish to communicate with Alexa, which seems to defeat the purpose.",2.0
