reviews.text,reviews.rating
price right bought mostly able watch movie quality movie good hoped main reason behind average rating,3.0
great reading sunlight well light easy wrist great product little speedy,4.0
battery greati need work camera taking picture job property nice extra hand affordable price dont see last less time name brand battery,3.0
best thing ever getting rid cable due,5.0
love tablet streaming facebook game general web surfing apps available amazon underground google playstore apps may used using may available amazon underground overall great tablet price would recommend,4.0
overall nice looking cover job well simple elegant slick say slick dont necessarily mean cleverly devised mean slippery smooth leather provides next grip cover tendency hold thing lightly imagine repeatedly slipping hand sure doesnt bandclaspetc keep closed neither kindle cover neither nearly every book ever publishedits expensive dont understand amazon charging much considering theyll offering another cover additional functionality half price amazonbasics leather folio cover multiangle adjustable stand kindle touch kindle black heckprosprettyfunctionalconsslipperyexpensive,3.0
hd job facebook recipe kitchen streaming spotify pandora bluetooth nice,4.0
bought tablet year old granddaughter birthday love work well easy operate,4.0
going christmas gift granddaughter dont know good yet going put game ready go couldnt amazon account anything,3.0
good price battery except seems like dont last near long name brand,3.0
black friday special purchase tablet really could pa intended toddler time crisus dont amazon prime really useless money spent product fine,4.0
wish could lock screen daughter cant exit apps,4.0
going take work get useful capacity nice speaker music kitchen,3.0
accidentally cracked screen first day voyage close rocking chair neither best buy amazon would anything help well amazon offered purchasing paperwhite wasnt something wanted im stuck broken voyage happy customer realize fault thought something minimize loss keep business,2.0
bought box aaa battery battery dead dont waste money way rated one star would except zero star product deserves,1.0
battery disappointing use holiday decoration item used go week requiring battery every couple day,1.0
meanbatteries work,3.0
junk get large quantity longlasting sometimes need changed hour continuous usei recommend purchase,1.0
kindle better older version fact used lot game apps kid bogged memory used held purchasing new one score app purchase wont transfer new one got new one work fast update apps camera good star,3.0
poor quality lasted one week motion sensor used infrequently,2.0
battery everybody need everybit good duracell half price better energizer satisfied use professional audio photography,5.0
work well lot power,5.0
needed two six year old able use drive disney unable get apps offered itunes android market returned,2.0
work take anything price good enough kid,2.0
looking oasis voyage thinking expensive paper weight year average life kindle get slow froze die year moving first gen paperwhite newest version noticeable change speed version snappy new ui take little time get used led lighting even ghost bottom page cloud storage book opened cloud start readingjust like kindle set easy downloading title book device fast average book year kindle course worry store although form factor oasis voyage tempting additional price buy lot booksone complaint usb cable short,4.0
bought yr old cant put lot educational apps,4.0
dont last long replace battery clock almost every month,1.0
bought aa pack twice terrible dont even last month,2.0
great sound love value well worth,4.0
pack battery charged buying trip something warned,3.0
tablet easy set easy use great tablet family use,4.0
charger produced amazon backed excellent quality control manufacturing process,4.0
time upgrade im happy choice,5.0
super buy alkaline aa battery checked volt rating actually read volt indicates good new satisfied purchase low price compared brand battery used work intended,5.0
got nephew love love love,4.0
alexa bff lolshe keep company entertains joke also read book play music without touching button love especially stuff around house,5.0
bought tablet bestbuy closing find screen okay ipad quality speed fine intended use would happy needed use primary tabletthe operating system lower current android build found upgrade path,3.0
last nearly long name brand battery considering costbenefit im really sure better,3.0
work user friendly roku many apps roku google play store,3.0
mainly purchased tablet toddler didnt want spend much tablet since like one baby app work well good image sound cant beat price,4.0
addons loaded fast impressed processor speed would buy,5.0
product work well fairly simple operate,4.0
last longer duracell,3.0
yes finally battery doesnt cost immortal soul seriously cheap battery last forever,5.0
tried setting tv using wifi ethernet hour could never get signal total waste time,1.0
easy use reading clarity background lightcolor perfect lot free book download lot category choose also sample book would like purchase,5.0
read like book instead tablet save book storage space always hand look good sitting nightstand clutter,5.0
purchased amazon fire tablet one year wanted tablet sturdy would last purchased grandchild,5.0
bought device use child therapy practice taking awhile figure set organize took set thing amazon approve charging account registering prime could figure setting picture quality screen beautiful camera photo pixelated,4.0
good value dont last long,2.0
great system enjoying every second easy use,5.0
tried using mini mist diffuser amazon basic battery discharge easily within week terrible comparison energizer battery last least month,1.0
best way read lot ebooks kind great price,5.0
found tablet easy useit longer battery life memory increased sd card use google app dont like using amazon,5.0
great avid reader plenty storage space fun basic internet activity,5.0
echo lot fun really add convenience day,5.0
work needed watching netfix app done,3.0
battery work really well,5.0
value money good daily use kid,5.0
bought dad love light weight easy use,5.0
great product described,5.0
month slow started good getting slower cleared everything still good,3.0
somewhat disappointed battery die rather quickly im using thing use lot power either like remote tv change frequently expiration date go fast unless got bad batch would rate cheap ravovac grocery store brand,2.0
giving tablet away someone birthday sup,3.0
bought black friday family ipad comparable tablet performs well layout unique make little difficult get used far worth money,4.0
cant update facebook apps expected,2.0
review valid due device work would put upgraded echo instead tap,1.0
use roku remote run fast hold week like chineese battery,2.0
bought daughter middle school reading perfect,4.0
price low ad really annoying tablet good work well doesnt seem able use apps google play store surprise disappointment wouldve chosen another android tablet,3.0
charge doesnt last,2.0
working find less expensive name brand,5.0
donäôt care canäôt change tablet run like wish itäôs pre installed menu something change,1.0
clearly taking advantaged kindle customer lack technical understanding go amazon search ac usb charger many listing starting two,1.0
excellent value good battery,4.0
great little device time cut cable easy set program,5.0
bought heard several source alkaline battery one item buy generic get comparable quality name brand unusual keep battery storage year without problem leakage year would begin leaking soon installing come protective wrap looking brand new would leak within day fouled thing one good work flashlight hadnt seen battery leak decade throw remaining one even though looked deceptively good,1.0
many battery working disappointed,1.0
bought year old son second tablet speed,4.0
advertised great price,5.0
love able ask thing however learning curve also kind teach want,3.0
great performance better price dont feel like im buying cheap feel like im buying name brand battery relabeled work great,5.0
little tablet amazing year old play game watch movie read book everything free game book movie buy im super impressed great battery life,5.0
get pay small tablet ok spec annoying tablet fact pay remove offer shouldnt pay remove bloatware,3.0
bought kindle fire granddaughter used fiire hdx used format working great still wanted something inexpensive case anything destructive happened would much money involved happy,4.0
cheap biggest problem cant get download apps internet connection weak,2.0
sure wont recharge correctly second time happened amazon going back brand name,1.0
battery dead use sometimes need change lot new battery,2.0
good use,3.0
decent tablet price expect basic use function ipad sure arent expecting,3.0
perfect reading light long battery life really love,4.0
bought year old son physically product amazing love case around amazon replaces product anything happens question asked however software terrible wasnt expecting much begin hard consider tablet everything limited use play movie external sd card can not played via kid profile,3.0
bought tablet year grand daughter system come set kid friendly game allows put tablet kid mode keep safe zone also installed abc mouse another hit program,4.0
tablet great economy tablet personal use reading watching movie great gift idea well,4.0
bunch cool feature similar wireless speaker,4.0
dissappintes replace almost,1.0
two three fire tv stick product great customization store availability streaming service access prime benefit alexa voice remote great thing product ability plug external storage ethernet make happy user additional processing power noticeable response time interface also variety apple tv appreciate dev access device definitely poweruser thing,4.0
battery worked okay problem new battery worked week charge worth price,2.0
priced modest budget totally capable performance satisfy basic need entry level tablet user,3.0
wish easier understand set child dont accidently charge account,3.0
battery started leaking right boxi threw trash went back duracell,1.0
rd kindle software downloads new purchase picture cover book homepage fifth available space would allow buy four book time cover would small new book downloaded library list form original kindle addition looked book homepage disappears search place category finally system disallows manipulating book way want o definitely user friendly requires great deal effort user lot wasted data space waste time requesting return original kindle o,2.0
love kindle fast great pict quality convenient use love using watch netflix worth purchase dont want spend much money,5.0
stranger amazon tablet must budget buyer cant go wrong,4.0
rd kindle continued move screen size one easy see read however sometimes problem online take forever load site move page page annoying extremely fast internet problem check strength wifi connection always say excellent sure take long problem,3.0
ive bought replacement charging wire one micro mail end insert fire charge one two u wire become loose fall definitely wont stay put charge anyone else problem whats solution would recommend,1.0
battery came dead none worked dont bother buying,1.0
die lot quicker typical energizer duracell battery,2.0
dont last long,1.0
user friendly bit slow heavy burned pixel right box noticeable bothersome still like ipad trying fire,2.0
bad thing doesnt google,3.0
alexa fun toy think lot undiscovered capability discover every day question based sure wish could conversation alexa however maybe next update,4.0
bought grandson worked well,5.0
last long cheap battery happy,1.0
got one older daughter love lot,5.0
great inexpensive,4.0
recharging port working consistently tried cable know cable otherwise work fine looking forward charge week,3.0
tell difference battery name brand,3.0
nephew like large size fire tablet significantly larger phone,4.0
better quality tablet price range still suggests accident protection plan least okay case ad lock screen bit let function like supposed,3.0
eco great list person want order pizza yes control light lock doesnt support remote light eco cant answer technical home work question like google,3.0
context replacement old nexus bought black fridaycyber monday saleprosliterally decent android tablet pricegood battery lifeconsno access google play appsservices youtube gmail etc via browserfirst one purchased defective speaker qc might variablethoughtsamazons insistence using app storeandroid version annoying subsequent lack core google apps however price little competition among android tablet,3.0
great place start tablet market good value,4.0
absolute garbage noteven battery regular energizer dy quick tested compared month sorry worth money atany price except maybe free,1.0
good tablet price feature needed typing difficult using stylus fixed issue enough technology built wont obsolete month like brand stuff,4.0
echo amazing already changed enjoy home asking alexa turn light morning looking star movie watching echo valuable asset family going purchase dot added tap complete smarthome,5.0
bought yr old son cant get gave star doesnt support google play store doesnt load pic pinterest sometimes might need memory card purchase gb tablet,3.0
happy purchase echo used every day since home,5.0
setting amazon show little trickybut managed navigate itäôs cool add compatible equipment,4.0
none battery full charge charge detector never reached green zone one half used true two size aaa,1.0
easy navigateperfect little one buy screen protector,5.0
bought kindle fire husband use neither one u able figure use every time open advertisement pop try button remove can not get rotate puzzle complicated use navigate around returning ipad much easier,1.0
product relatively inexpensive performance could better,3.0
carry ton book around ease read,5.0
nd kindle bought st one wife week ago love important wont hurt eye battery last week without charging,5.0
nice ereader big step basic reader started,2.0
theyre size battery replaced know last longer power others go dead remembers come back post battery worked one day less last set theyre battery looked like cheap melt remote control something ill try remember come back letchall know,3.0
great product good product price great battery life,5.0
waited couple month review giving amazon time make product equal sony dash nearly decade ago isnt screen provides nothing value cant turn amazon tip near zero customization cant even move clock side screen something sony dash nearly year ago pandora prime music alarm seriously biggest fail run away half baked amazon disaster,1.0
might ok remote control wall clock dont take much power dont expect use digital camera low battery warning come instant turned canon point shoot camera afresh pair battery within minute camera dy wont restart without another fresh set battery,2.0
love speaker work wonderfully recommend,5.0
battery last waste money,1.0
use certain thing great find everything thing cant downloaded found appstore,4.0
purchased product yr old u everything im teacher recommend product age excellent tool school assignment well,5.0
came expected havent tested life expectancy yet,3.0
bought kid play fill aspect great battery might last two hour continuous use,4.0
love size size book thing dont like lock screen ad,4.0
one important reason purchased hbo go app work chartercomcast quite large market people affected useless claim readily put play else use havent found yet amazon written back emailed issue im stuck waste money go get google chrome,1.0
bought fire tv month ago one day blue stopped working power soon see amazon logo screen go black google problem seems way reset factory mode screen menu way emailed company waiting response since unacceptable thing lasted month became useless happy camper,1.0
kindle fire perfect gift wife big fan newer electronics general needed something compact affordable easy use,4.0
tablet okay mean job however wifi really spotty even changed wifi password based youtube video ensure worksbut keep going,3.0
bought remote home im constantly change sometimes brand new battery dont work,2.0
say little confusing frustrating getting verification code amazon waited minute requested another code nothing nother one still nothing started set device fed step away hour went shopping mall recieved code amazon,2.0
got child grandchild give mom think need electronic device like kid perfect play game email kid help book video perfect grandma,5.0
bought hearing sound quality speaker friend house also wanted something voice activated kitchen keep handsfree sound quality good noise cancelling mics great moderate volume downside battery operation must always plugged also even though bluetooth paired smartphone can not use echo pa phone call music iot toy fun voice control ex nest etc skill mostly cheesy though fun toy allows easy access prime music pandora etc,4.0
force update turned first time wait hour nothing tablet really bad user experience,3.0
bought christmas gift soninlaw absolutely love showed work im impressed functional also fun work perfectly,5.0
ipad good tablet really good reading,4.0
nice idea need gadget opinion wasnt worth money computer smart phone mostly thing additional gadget might worthwhile someone want use running smart gadget around house returned,2.0
enjoy using sometimes alexa struggle answering question nice must definitely room improvement,4.0
bought replace aging nexus version didnt hold candle knew going wanted see person cant hardly beat feature spoiled arguably best small android tablet ever made knew screen resolution lacking especially screen coming nexus huge difference also even plus year old processor humming along smoothly extra gb ram also helpful anyways back fire hd one advantage nexus expansion slot loved able put medium medium displayed screen subpar wash installed google play expanded functionality im avid amazon conneseiur found table limiting ultimately returned bought old discontinued fire hd resolution almost match nexus im happy,3.0
suppose power adaptor chargerthree star overpriced,3.0
problem included kindle paperwhite way charge paperwhite unless buy charger charging port paperwhite small nothing already work kindle even provide usb cable charge computer outlet plug cheep plastic hollow probably break warranty,2.0
tablet easy use need use play store dont recommended doesnt,2.0
product ok,2.0
understands different accent info ready available alway,4.0
like read like one option ereader something consider like screen reader glaring like tablet computer screen ability adjust font size beneficial also like able highlight word get definition fan control get use kindle useful wish could convert pdfs kindle format little better fault device,4.0
replacement broken screen tablet grandson tablethes happy,3.0
personal opinion product would unable satisify adult whether business pleasure limited apps limited space slow uploading etc also due amazon product many apps option unavailable commonly used android apple product would recommend anyone,2.0
advertised answer question take couple second great thorough information returned alexa looking buy echo dot near future,5.0
say wow really nice box would recommend,5.0
battery linked ruined game camera think need replace game camera,1.0
really easy setup connect really easy select program,5.0
easy use battery life execellent,4.0
swiping repeated several time sometimes get action respond returned,2.0
product great playing music placing amazon order however request information receive answer short fact,4.0
love fact use voice use electronic device,5.0
year old dropped standing position foot ground busted use bb warranty replace day purchase fall tablet shouldve able handle designed kid im happy apps definitely thrilled lack protection designed kid,2.0
bought amazon echo two amazon echo doys set three different room use turn light dim light turn tv turn appliance also use news sport weather update etcetcetc work thing requires certain apps different feature philip lighting tlink turn tv wemo small appliance thing necessary expensivegood product,4.0
dont buy u dont read book also rarely read book,2.0
cool device main issue couldnäôt play playlist stored sonos app played streaming service,3.0
great tablet lot game book educational stuff kid parent also use regular tablet plus,5.0
battery dont last long waste money,1.0
good little kid run little slow though,3.0
several new battery work frustrating replace battery appliance gave work know whether problem appliance battery plus thing require several battery hard figure battery functionalive experienced couple device one wireless mouse one kid toy trying different battery resolve im pretty confident problem battery,2.0
battery okay dont seem last long brand name battery cant beat price,3.0
apps constantly fail open flash camera hard download anything amazon ie google apps returning,2.0
well made buying soon,5.0
tablet good browse web check email watch youtube video screen small still bigger smartphoneits bit slow good bang buckbig drawback access google play support chromecast want cast tv,3.0
bought tablet connect hdtv able get connect called amazon customer care informed model doesnt connect tv previous model th generation purchase amazon fire stick newer model lesswho know want watch movie tablet great buy didnt work purpose,3.0
assistant like echo make life much easier,5.0
gir two sister well worth simple present anyone,5.0
mainly got united task advance spotify connect unit would lockup tablet phone using time reboot device inorder spotify recognize fire device,2.0
old kindle stopped charging year got fire replace really needed reader use battery run much faster old kindle price right guess work fine,3.0
bought battery use medical holter monitor typically put battery hour monitor one use need replace battery battery even last hour patient wasted time testing wasted embarrassing make patient reschedule test due equipment failure cost business money never buy,1.0
great year old game like spending amazon remove ad worth dont like turn tracking free game amazon store,4.0
good price one expect quality ipad product,4.0
yr old grandson love used,3.0
great great price,5.0
really nice customer first service kindle reader familiar unit,5.0
hated purchase everything amazon took back within couple day got roku way better,1.0
well designed safe cover kid also come year warranty son love already,4.0
absolutely love u switch dif account,3.0
great starter tablet easy use compact,4.0
easy use grandaughter thrilled,5.0
would like product lot came remote control small original,3.0
adaptor doesnt work maybe im something wrong instruction look pretty simple simply doesnt work,1.0
good value money use kid toy remote control work fine heavy discharge item like flashlight tool last long compared premium brand dont trust smoke detector either,2.0
really needed cheap christmas gift one god child,2.0
bought son kindle month ago great husband dropped broke screen bought son another one last week think might defective becuz battery died fully charge take super long time charge happen last one,2.0
love kindle fire hold library book read anywhere change kindle fire phone dont kindle start right book finish kindle fire play game listen book device love,5.0
got kid love slow fast easy use user friendly,5.0
suck may well bought dollar tree battery put three wreath christmas light turn hr night turn timer burned three day thats hr dont recommend,2.0
sound production outstanding easy set use,5.0
battery short life need replaced every week used ina solar light outside unsatisfactory,1.0
amazon fire job kid play game access internet slower onside streaming,3.0
loved kid enjoyed would getting another one,5.0
would recommend right person want low cost tablet butended returning item heavy wide hand hold big hold hand small use like larger tablet ended using lenovo yoga since flexible lb heavier,3.0
need find correct way ask question get good answer otherwise like item,4.0
reading fast unit highly disappointed roku leaf amazon fire tv dust take forever load freeze several time used,3.0
replace son lenovo android tablet time renew warranty option brand choose replacement lot family suggested amazon even best buy staff said better choice mention cheapest four brand pick well set disaster wasnt aware tablet let put four name one amazon account initial account member name completed yr old amazon account also didnt lime put credit info set go setting put parental block inapp purchase many ad pop ups thats turning happy tablet automatically back photo stuff icloud dont know access icon screen also lot unnecessary page icon screen cant changed son tablet need replacement warranty renewal replacing product,1.0
stay connected wifi connected device within ft router need kitchen dont want walk foot use wifi device work everywhere house well yard garden dont get sick looking useless,1.0
run power quickly,2.0
purchased box aa battery first tried use dead blister pack worked fine failure rate unacceptable update rest box work try use purchase name brand next time,2.0
invested amazon ecosystem never many,5.0
first bought day went sale everywhere next store doesnt tell ad offer come must pay disable performance slow keypad slow typing faster register resulting lot typo watching movie decent sound could better drop wifi im used several apps can not installed consistently crash good battery kifre quite slow recharge sometimes key stick cant get something even home key must restart thought would cheap temporary solution better served year old grandsoni got worth tabletcompared look feel old ipad like im still using vcr everyone else blue ray,2.0
battery die fast,3.0
great screen resolution easy use battery life really good,5.0
good battery better price,5.0
seem working promised purchased within lst month used review others choose,4.0
tablet okay moderate use mine tends lag playing game surfing internet,3.0
excited expand amazonbasics brand since previous purchase well received however battery optimal device constantly used gaming controller xbox set would make day constant family gamingtv usageits possible received bad batch due going entire pack week compared brand steer clear future,3.0
amazon kindle fire best starter tablet market purchased gave present high school college graduate,5.0
ok bought high expectation watching commercial thought going better siri react answer call well limited use play prime music,3.0
good expensive battery,4.0
really needed already two decided three overly one much,3.0
even reading review slow decided go head purchase didnt thick going slow,3.0
awsome purchase glad made recommend,5.0
work good price little outdatedbut streaming tv book ok,3.0
work fast delivery save trip store,4.0
kindles purchased gift one expected review great tablet money,5.0
bought five year old love,5.0
easy use lot feature keep kid interested good beginner tablet unit,5.0
dont last long id hoped,3.0
great bang buck amazon batterieswho knew,5.0
amazon fire suck picture camera suck blurry,1.0
bought rd grader school suggested parent get tablet use occasionally school inexpensive one fit bill fine,4.0
good tablet could find better one market within price range one thing dont like brightness poorand amazon could given better facetime camera thats really bad,3.0
son love tablet would recommend kid teenage age great display much storage add sd card,4.0
bought replace broken kindle reader good battery life size much heavier old paper white easy organize find document book wireless work smooth far,3.0
use hd personal entertainment system,4.0
q whats difference amazon w usb official oem charger power supply v usb port power supply ul listeda calling w charger rather v charger distinction without difference,2.0
think cord need bit longer would enable read charging,3.0
small compact surprisingly good image sound,4.0
pleased feature amazon another fantastic job bringing great sound inna small package,5.0
universal work garage door opener given gift can not return,1.0
tablet mainly use child highly recommend,5.0
purchased month ago addition higher end brand came docket charger higher end rechargeables still going strong leaked battery acid charger ruined one docket ruined cabinet puck light save money wont last,1.0
got tablet traveling game reading stuff like didnt need anything fancy work lag game battery life horrible,3.0
originally purchased google home nice speaker loud enough ugly night stand swapped echo nice looking illumination responding bad part device specific making request echo cant hear volume redo would probably keep google home accurate even wake alarm,3.0
feel like dont work long,3.0
purchased tablet saw affordable price point really bad thing ive found able little bit annoying little awkward holdhandle im playing game second issue ive found type tablet made plastic noisy overall performance quite impressive though good price point good intention little cheap feeling little big hand hold,3.0
love alexa great information music also keep kid occupied,4.0
trash lasted hour,1.0
kindle fire hd perfect playing simple game streaming video away home thin light,3.0
got tablet year old year old love,4.0
bought year old daughter use homeschool right size carry around big enough see video well big difficult deal love,5.0
product pay got black friday less dollar u basic good kid need babysitter come play hour battery life pretty good,3.0
much need thing good price make one wonder sale really dont much would make good gift youngster getting started tablet impressed,2.0
son love tablet least thats call,5.0
drain quick,2.0
picture proof amazon basic wireless mouse one exploded month noticed battery dead upon inspection clear one battery structural failure exploded end apart leaking fluid inside mousethis mouse never air conditioned officei never battery explode inside mouse obviously low quality put anything youd upset ruin leaky battery fluid,1.0
unhappy battery used flameless candle battery use remote turn candle hour time night week died less week,1.0
hd tablet right child introduced computer word,3.0
buy amazon bacic battery time last long leading competitor,5.0
first battery leak package installed battery november house thermostat fairly important device sure leak began discovered today little two month later furnace running nonstop house temperature reached f checked battery found one leaked contact battery holder thermostat,1.0
terrible battery exploded face received monday sunday problem remote opened sprayed face acid luckily missed eye bought cheap battery never anything like happen,1.0
bought echo first released couldnt swallow cost cool speaker allowed hand free operation much money since discount much meager become useful ive smartened home controlling light entertainment system security system amazing,5.0
given gift recipient happy,3.0
none first eight battery opened worked tested battery confirm battery problem confirmedwow,1.0
nice tablet usual item instruction get started,3.0
smaller one great one even better size,4.0
excellent product easy install compatible electronic equipment userfriendly love voice feature remote,5.0
work affordable,5.0
brought grandkids easy use love price right,5.0
purchase tablet son disappointing exchange first charger working second free time connecting third exchange freezing many good review tablet work,1.0
device much slower similar device market internet connection stable even direct via ethernet,2.0
recently bought fourth kindle bought familiar improvement keyboard still difficult accurate also like auto correct especially writing document browsing quite good aol user kindle make difficult use definitely would like see improvement making easier print,3.0
bought husband mainly surfing internet seems fairly quickly like,4.0
battery work well long anything requires lot power bought flameless candle perfect tried use child toy battery died quickly,3.0
son really like larger screen play game,5.0
tablet good kid tablet prime user laptop replacement non amazon user,3.0
good deal outdoor solar light,3.0
love product would understand litle better,4.0
worth money last long battery would go dead buy,2.0
love everything except glare great product though easy use great movie quality well wish could read beach,4.0
second kindle first one lasted several year enjoy ability read dark without background light backlight work well eye strain tablet may touch surface find little sensitive accidentally moved several page side page turn work well much easier travel unit large book,5.0
mixed bag opinion battery experience terrible amazon never put name poor product,1.0
spend lot time figuring allow apps google play store installed without capability tablet isnt good amazon doesnt enough apps available fare amount research internet find process installing google play store also notice isnt snappy fast device wouldnt expect right situation great buy,3.0
love amazon fire tv k definition great easy use,5.0
great black friday deal mediocre tablet android o though,5.0
good first kindle fire got ok product,3.0
seems say durable,5.0
love kindle like fact read book go onto internet look news definitely beat low price everything,5.0
ordered online black friday live mile nearest store saw special website thought came yesterday maybe im familiar product im used android tablet set google account one set amazon account ok big deal thought first found difficult install free month webroot came went google play instructed say installed open button click continue process instructed contacted amazon customer support told cant use google play use app store instead given link webroot installation didnt help downloaded google chrome cant find device youtube facebook gmail apps wont install maybe im used product cant use google apps wont like actually son even though teen often smarter adult come gadget lol dont think like either im returning hopefully find android tablet like affordable best buy,3.0
echo great companion without fail brings smile face say good night good morning tell joke lakers last night,5.0
bought husband use internet instead smartphone simple use,5.0
though got cheap price black friday fire great bad camera dim screen resolution prosinstall google play without hasslevery good book reading option,3.0
wanted click turn page reason paid price nothing special thhought battery would last longer avid reader doesnt last long enough,3.0
educational lot fun variety u alexa,5.0
device would best possible tablet money google play however amazon chose block access took well made tablet beautiful screen great performance amazing value waste money last amazon branded productif use lot apps want specific apps shop another device,1.0
nice able get news update making mealsdoing thing kid find entertaining well,4.0
owned tablet currently ipad iphone im invested amazon ecosystem via kindle ereaders fire tv tablet incredibly affordable offer acceptable performance heavily restricted figure install google play store amazon app store missing huge number every day apps great extension fire tv certainly good choice primary tablet kid parent dont apple budget personally still find reaching ipad,3.0
ok price,3.0
took little demon day figure jimmie thing open really great lasted though,2.0
bought christmas gift sister cant put battery life great found many great book read great price even free title excited start reading smaller expected make easier take trip,5.0
work time asking question,3.0
work great grandson geek squad get security plan setup acquainted battery life great bright inch screen thin tablet surprising,5.0
looking picture seeing th generation assumed would great device original kindle stopped using wasnt backlit thought th generation would backlit picture make look backlit minute phone amazon trying make brighter technician finally realized th generation supported backlights took back target purchased paperwhite money definitely worth th generation one smaller assumed reason price difference target made experience pleasant,1.0
took product back told order get assistance geek squad would help home charged service decided didnt need product badly took back refund,3.0
small lightweight wouldnt really recommend teenager adult kid,3.0
excited price battery however get pay battery awful ive used toy remote flashlight remote lasted like week used flashlight minute thats use got unsubscribed item thanks,1.0
hub almost useless ended using spare philip hub hub built would discover bulb day trying hue bridge first try,2.0
tablet great book audible book music thing amazon included browser silk best purchased expanded memory gb sd card cover biggest issue unit slow compared ipad tends freeze every often x money consider ipad instead,3.0
thought would perfect two child case warranty pa download unlimited apps seemed great however pad sometimes unresponsive inaccuratewhich frustrating child case little bulky confusing child want push icon play instead downloads definite learning curve overcome time could user friendly younger user,3.0
short life recommend brand,3.0
ill give start decent tablet screen mess im trying use cant imagine granddaughter feel,3.0
recieve aa recieved cbatteries,1.0
time really read late night dont want turn light wake everyone back light touch screen make version kindle much better previous one,5.0
like small lightweight easy see wifi capability,3.0
im battery expert based upon using device ive used name brand battery notice difference performance notably used recording wrist pulse oximeter amount time lasted identical brand,4.0
bad battery short life returned first order assuming got bad batch despite expiration date year away started using replacement order late may already replace batteriesi love amazon basic product amazon service product big dud first negative review ive ever written product amazon,1.0
slower ipad love cheaper better kindle paperwhite much storage also bought micro sd card prime member use download free prime movie,4.0
good enough price guess touchscreen doesnt work spot,3.0
good tablet price nice change using phone,4.0
battery wonderful great price,5.0
love amazon echo sort really cool thing,5.0
unless fiber optic internet dont buy att uverse mess tv lower speed internet play havoc phoneit worked yet since getting since mgb internet really work speed,1.0
got didnt google plus like,1.0
much fun use easy ask music played quality good ask sport team ask joke sit laugh work starting use shopping list used use onenote easy ask alexa add product shopping list repeat always gotten right also add manually app love playing around learning new command,5.0
son original kindle fire great simple use finally bit dust bought new one made way complicated going back power button wont turn notification box wont stay screen apps wont run keep loading,1.0
happy quality last long various devicesmy guess milliamp hour rating poorlowi used many battery short time span compared duracells,2.0
purchased gift daughter love easy read store book complaint feel slow sluggish transitioning one screen tk next even turning page feel slow sure setting change noticeable difference device kindle fire bix setting daughter doesnt mind prefers screen paperwhite reading battery life fantastic good go weekend trip leave charger home,3.0
decent reader beginner backlight good reading dark also slip hand purchase cover buy,3.0
version light way go case must screen easily scratched work intended,3.0
seems ok really needed im much reader,4.0
fire tablet nice size easy use better fire,4.0
tablet amazon thing like bigger expensive tablet fraction cost two complaint minor camera good especially low light battery last long ipads plenty apps thing like netflix etc,4.0
like overall performance especially remote user interface betterimprovement needed purchase apps automatic need additional layer checksauthentication,4.0
one beautiful screen love inch hd nice fire ive ever ive three particularly love listening book dont always want pay audio book price kindle going voice ever mostly last fire came love different color choice love kid case best even grownup cant beat price android tablet also go sale get even cheaper affordable,4.0
seem bit hitormisshad kinda crap pretty quickly way quickly used young son toy,3.0
awesome screen battery life also lightweight handy,5.0
received battery today looked date reading another review battery year date please dont buy,1.0
bought battery thinking good price two deodorizer device spray tiny amount every minute put battery one brand name name brand battery changed yet ant battery gone pair name brand cheaper long run,1.0
nan,5.0
worst battery ever bought two day remote tv replaced day laterdead im dissappointed amazon selling,1.0
great value kid toy dont longevity duracells stretch definitely worth buying need lot battery cheap top noisemaker remote house wouldnt throw flashlight higherdrain device,3.0
bought battery put bluetooth wireless speaker didnt always plugged ac power source hour using speaker battery speaker died im sad disappointed battery managed give hour listening speaker honestly im shocked read lot great review battery unfortunately deliver quality wanted needed,2.0
steep learning curve great music controlling light,5.0
work greatterrific tablet pricewould definitely recommend tablet,4.0
bad amazon turned tablet big advertising tool many apps dont work camera good,1.0
new tablet easy use also easy travel,4.0
battery dont last long top brand price cant complain much,4.0
bought kid aged use ease account appropriate game like protective cover absorbs drop fall well,5.0
work fine basic tabletreader function great entry level,3.0
bought two first one would charge first day second one screen went blank return couple day use purchase kind,1.0
pretty sure didnt really charge arrived,1.0
bought tablet returned day reason bought first place could play certain game turned game supported device,2.0
one worst purchase investment could make technology,3.0
work expected last least long brand less expensive,4.0
bought yr old love easy use great product price love using,5.0
great tablet kid love simple use great price,5.0
recommend anyone interested,5.0
sometime stay sleep mode restart,3.0
ipad bought kid unlimited prime content enjoyed lot ipad doesnt menu could friendly like parental limit,4.0
drain way quickly,2.0
dont know made battery worthless hold chargei buy,1.0
perfect tablet yr old grandson easy use,5.0
quite light easy conceal easy use quite quick,4.0
im use android hard returned got something andriod,2.0
shipped fast boxed perfectly work great last long name brand battery good price good buy,5.0
dont last long ive better luck cheaper battery ive duracell battery equipment usage lasted time longer amazon aa battery,1.0
spite fact nothing good thing say amazon anthing ive ever gotten love fire find greedy wall charger doesnt come kindle everyone ok people still everyone usb port plug im taking charger back think amazon make thing right let anyone purchased kindle without charger one free credit buy one,1.0
tablet great small kid well protected preloaded many gamesadults also use requiredyou careful mode child may start trying buy stuff,4.0
