reviews.text,reviews.rating,sentiment
i put these in a pumpkin candle for halloween and they lasted  days i put them in a flameless candle set of  and they lasted one week set on a timer to go on for  hours a night these are really not economical best to pay the price for the good ones,2.0,negative
this is decent reader and netflix device lots of bugs and gotchas when trying to use  icons going off screen random locking random performance hits while doing the same task returned buying an ipad mini  the build quality is just not there,3.0,neutral
i bought several of these tablets for my grandchildren they love it,4.0,positive
though i have got it for cheap price during black friday this fire is not that great very bad camera and dim screen resolution prosinstall google play without any hasslevery good book reading option,3.0,neutral
i dont encourage a lot of tv watching so the amozon fire was a good substitute its great for travel my granddaughter plays games as she learns good preparation tablet for introducing her to her next tablet in a few months using this one to teach responsibility as she learns,4.0,positive
if you are looking for an inexpensive tablet just for basic web surfingshoppingetc i dont know that you can get a better deal however that is about all you can do we found out the hard way that the fire which we bought to replace a misplaced ipad so maybe we were just spoiled is pretty limited in terms of the apps you can download forget about any google based apps and many of the standard apps that are generally available in the android or apple market place i love amazon itself and dont have any major issues with the product i got for the price i paid i just wont be going the cheap route in the future hindsight being  i should have spent the money to just get a new ipad since that is what we were used to,2.0,negative
alexa is a great music ai product i totally love it i bought it because many of my friends have it and i personally would recommend it to other friends,5.0,positive
had this have the dot have two google homes i prefer google home you can youtube rhere differences alexa is okay but nothing extraordinary i use it to turn on lights and thats about it,3.0,neutral
amazon built upon the success of their echo im really enjoying the convenience of the echo with the added display,5.0,positive
its a great worth of the money spent on it good for reading,5.0,positive
my  pack batteries were not charged so if you are buying these for a trip or something be warned,3.0,neutral
they dont seem to last that long as the ones you can get off the store i bought them because i thought they were cheaper but sams club sells them cheaper and they last much longerupdate not only do they not last long but the new batteries that say are good till  are pretty much dead without any usehighly disappointed in amazon for this,1.0,negative
if you shop on amazon all the time this will help make it easier still lots of ads pop up and you cant use apps from nonamazon sources unless you root it and that is complicated this is not a realistic alternative to an ipad or galaxy note if you just want to a device to shop on amazon with youll love it,2.0,negative
i am extremely disappointed with these batteries which stems not from longevity or power but with fit almost immediately upon receiving them i installed them into three electric candles no joy i cleaned the contacts still no joy i tested the batteries full charge just for grins i installed into one candle three rayovac brand batteries and the candle lit with no problem removed the rayovacs installed the amazons and again no joy i repeated this a couple of times with the same results and i tried this in the other two candles with identical results all three candles lit with the rayovacs none with the amazons knowing the issue was not with candles i took a rayovac and lined it up with an amazon and discovered something interesting the batteries were just a wee bit differentthe length of the positive terminals are different just a tad longer on the rayovac see picture the rayovac terminal is taller longer while the amazon terminal is squattier and therefore shorter the difference in length is tiny no question but when youre putting batteries into a rather cheap device to start with that tiny bit of length in this case seems to be the difference between one battery forming a sufficient connection and the other one not ill keep the amazons to use in devices mice for example that are likely more solidly built than these candles and have a greater connection tolerance or a stronger spring to hold the battery firmly in place i am concluding that when replacing batteries in an older device that may not force as firm a connection or in a cheapo device that may not hold batteries tightly from the getgo use a brandedname batteryi am a longtime and extremely satisfied user of amazon basic computer cables among their first products in the basics line but was recently disappointed with another item i purchased outside of the computer connectors and cables line that being dog housetraining piddle pads which have not proven as absorbent as similarlypriced products and ive bought a lot of different brands the batteries were my second foray into basics product lines outside of the ohsodependablecables arena and now im  for  in the disappointed column i never thought there was a difference in batteries and now i know differently the next time i see a duracell commercial emphasizing reliability and dependability ill think back to this experience as i will when selecting batteries in the future i so wanted to like these amazon batteries too,2.0,negative
both love this tablet and the numerous educational apps available that i bought one for each,5.0,positive
all  of the batteries are dead no power very disappointed to receive a product with amazons name on it that is useless especially as a prime member,1.0,negative
the eco is great if your a lists person or want to order pizza yes it can control lights and locks but it doesnt support my remote lights i have now the eco just cant answer technical home work questions like the google can,3.0,neutral
i bought this for my wife who is not much of a tablet person she likes it now to check emails news skype and such it was a black friday special it is easy to use and small to carry in her purse my only complaint is that the videos are not watchable at times but that may be due to my internet connection being slow at times overall a best buy,4.0,positive
i had read reviews it is just like what reviews said it is really good i still have to try some features probably i should have gone for kindle light maybe next time but for now i am totally satisfied,5.0,positive
life of the batteries do not last,1.0,negative
i like your this tablet its easy to use and gud camera,3.0,neutral
medium durability gonna buy duracell in future do you have great quality rechargeables,3.0,neutral
they were cheap yes and it shows they dont last long at all you get what you pay for,2.0,negative
this is a good tablet next time i buy a tablet i will get a bigger one it does all we need it to great for kids,3.0,neutral
easy and age appropriate can set timers for tv and movie watching my granddaughter finds the educational games more interesting and fun,5.0,positive
the only reason i gave it a  is because of the inability to download directly from the google play store otherwise good image and quick response,4.0,positive
tablet is ok i just prefere android products i dont like the fire just being tied to amazon accounts and loaded with all their exclusive content but its a cheap quality tablet,3.0,neutral
i thought there would be a bigger step up from the fire stick honestly if you want to save money just go with the fire stick,3.0,neutral
great price for these alkaline batteries being that they are aaa there is not much of a power drain for devices like remote control i found that the aa amazon basic batteries will not last as long as as you named brand alkaline batteries,3.0,neutral
love the sound i am able to plug in a lamp in a hard to reach spot since it is now voice activated,5.0,positive
this kindle is great for the price however there are some downsides to paying for a  tablet the battery life goes very quickly so daily charges are necessary if youre a heavy reader you also cant save anything of merit like books or magazines to a minisd card thus making a purchase of one a waste of time and money,3.0,neutral
i returned as i want to see the new one with screen and the new apple one before i make a final decision it was everything promised and expected,4.0,positive
work as advertised and fair price,5.0,positive
my son has enjoyed his tablet very much he loves listening to the pandora music,5.0,positive
found out after having had opened and tried programming this awesome alexa that basically nothing comes with it its a listening device in my home that wont do anything unless i pay more into amazon the fact that i synced my pandora account is pointless because i have to spell out what i want alexa to play by saying alexa play x station from my pandora play list how is the rest of my family suppose to know what to request when i am the only one who knows my pandora play list and barely at that i have many complaints and basically disappointed in my purchase i was lead to believe this was the radio of the future it is if i pay for the amazon music unlimited monthly,1.0,negative
over all the product is good and works as advertised but lately it is constantly having issues keeping enet connection and even worse has issues updating we were told this is a larger amazon network issue,3.0,neutral
i didnt find it useful for my yr old daugter so i returned it the other dayall the games in it r so kiddy games,2.0,negative
wasnt used to an amazon was used to androidthis product is good just wasent used to it,2.0,negative
awful batteries,1.0,negative
my kids like down games and play with it is for young children if you dont want spent a lot of money,3.0,neutral
i had been looking for a smaller tablet the new fire hd is the perfect fit its great for media of all types its even a pretty good gaming device but keep your expectations in check it wont do everything a full laptop can but its not supposed to the screen is terrific although you may need to download an app for white balance adjustment,4.0,positive
i bought it for friend of mine he really liked it,4.0,positive
disappointed with this tablet get one that uses android system not amazon,2.0,negative
this feels like an affordable tablet while not the best in class it isnt priced to be that either works well happy with purchase,4.0,positive
pretty good system cant wait for the upgrades sound is superb,4.0,positive
i received an email asking if i would like to give my review and i am glad that i did i purchased this less than  months ago and it has already quit working it will not charge and it will no longer power on all i have is a black screen when it did work it dropped internet quite frequently and froze several times during use i would not recommend this product,2.0,negative
as one would expect this is fine for what it is a  tablet better than other  tablets on the market quicker and more stable if youre looking for a tablet for a child or for basic surfing and youtube clip watching its fine apps are limited compared to the google play store,3.0,neutral
this is an older tablet i probobly expected too much if im going to deal with lagginess i prefer my ipad,3.0,neutral
bought a  blacks blue  orange these tablets are amazing  awesome price i would like to purchase the prurple one for myself,5.0,positive
very helpful product that is fun to use and easy to use,4.0,positive
my son loves this tablet i would recommend for kids under teenage age great display not much storage but can add sd card,4.0,positive
this dies so easily,2.0,negative
i really like this item it is easier to carry around than my ipad when going to appointments and has all my kindle library on it i did purchase a scan disk to ncrease its memory and am still learning how to use it having wifi capabilities is a plus,5.0,positive
died after  uses in my coffee frother wand wont buy again,1.0,negative
i thought it would do more eg be able to integrate with my cell phone to make calls or send text messages,3.0,neutral
i had to replace my original kindle and decided to buy the kindle fire the fire has so many more abilities than my old kindle but it is difficult to read in direct sunlight,4.0,positive
this is sth i never had with other serious brands disappointing and returning,1.0,negative
we purchased the tablet on december th  and by january th  the tablet shut off completely and does not work an will not turn on this was a waste of money,1.0,negative
i am very happy with my purchase the echo has been used every day since it has been in my home,5.0,positive
my father upgraded from the original kindle fire to this model and hes very happy with it it doesnt compete with more mainstream tablets but he likes the kindles system for downloading library books,3.0,neutral
cant believe amazons name is on these pieces of dung very short life ive migrated to eneloop rechargeables for aaa as well as aa now big savers as i have a lot of doodads,1.0,negative
dead on arrivalplease stay away,1.0,negative
i only wish i knew how to use it to its potential it is capable of so much more,4.0,positive
i have looked at getting a kindle for over a year and have looked at the specs and also other tablets i enjoy reading and when traveling have to pack  books when i cruise i decided to get the kindle fire  great price and get it a try i love it and will someday upgrade to a larger model have read  books all ready and have  more waiting to be read great one to start using an ereader,4.0,positive
like the tablet wish it had better battery life the older kindle battery life was amazing,4.0,positive
terrible barely lasted three hours during a digital camera shoot where duracell lasts multiple days,2.0,negative
greati love itim glad i got itmy nephew loves it,5.0,positive
just as good as duracell if not better do you beg to differ here is an experiment to conduct for a school child use a duracell and an amazon to light up two light bulbs and see how long each one stays lit then divide hours litcost of battery and see which one is the better value i already changed out one amazon aa in my wireless mouse and another  aa batteries in my wireless weather station the mouse amazon aa lasted about a month and a half and the weather station is still running after  weeks the batteries came wrapped in packs of ,5.0,positive
when i got my kindle fire i got a protective cover for it and figured id be ok because i dont travel much at all am bedriddendisabled from car accidents after a while i couldnt get the miniusb cord to stay in the plug on the kindle after describing the problem to amazon they sent me a new cord i got the newer one with an ac plug and had to pay for it unfortunately this did not solve the problem and i had to mail them my kindle and they shipped me a new one configured mostly the way i had everything before i sent it which was very convenient using my new cable purchased through the amazon kindle store i had no problems at firstwith only very light use primarily for reading books for short intervals the problem i had before with the mini usb plug on the kindle not fitting tightly into its socket after changing up ac to usb as well as trying both usbs on my computer i was unable to get the kindle to start because it had less than  charge on the battery but i had no way to charge it the only way to resolve the issue would be to go through the procedure described above i read a number of the positive reviews which are usually posted first and nothing was mentioned about this problemthere were so many reviews i didnt have the time to go through them all im in the middle of a book and use the kindle to play scrabble with a friend and were in the middle of a gameso i havent decided what to do yet its after  am sunday morning so i cant call the kindle store for advicei had been considering upgrading to one of the new kindle products but after having this recurring problem i am leery of spending that kind of money only to possibly have the same issueread more,2.0,negative
son loves it,3.0,neutral
this echo simplifies my daily life activities and is worth every penny,5.0,positive
i bought this tablet for my  year old for his birthday because he chose it when we went shopping for a tablet he loves it and it is easy to use,4.0,positive
bought the fire tv over the fire stick due to the fact that it has more memory great for streaming only problem is that it freezes sometimes and you have to hard reset it,4.0,positive
need to explain all required hookups to less non technical elderly people for sure,3.0,neutral
good product processor very fast screen can get a little smeary from fingerprint,5.0,positive
great item for a fraction of the price of an ipdad,5.0,positive
this is not a bad product amazon offers greats products but this tablet was missing features even for a basic tablet the lack of google chrome compatibility made this tablet not right for me,1.0,negative
durable tablet that has a nice size screen for kids can download plenty of apps and reading material,4.0,positive
i bought this for my mom who didnt have a tablet at the time and she had no idea what to do with it but with very little help from me she figured it out through the tutorials provided the screen isnt as large as i wouldve hoped but it does the job,4.0,positive
i was very pleased with the amazon fire  inch tablet the product is priced right making it a great buy and value,4.0,positive
a great price but not a great battery they just dont last as long as the brand names,2.0,negative
bought for friend so could have face time with grandbaby,5.0,positive
these are the worst batteries i have ever come across i just discovered today that mostof the batteries i was sent were dead i put  batteries into a device  weeks ago and the batteries were already dead energizers lasted a year and a half in the same device i put  others into another device and they lasted only  month energizers lasted  years in this device both devices were operated under the same conditions i tried putting new amazon batteries into the devices and the devices didnt work i tried putting another set in same problem i then placed energizer batteries into the devices and they work i essentially bought  working batteries that lasted less than a month in devices that used them in such a manner they would last x as long never purchasing amazon batteries again i would return them for being dead but i am outside the  day return window,1.0,negative
work fast delivery saves a trip to the store,4.0,positive
very small in size not exactly what i had thought but yet good product for the price i paid,3.0,neutral
i purchased this for my nephew great activities and more for him to learn,4.0,positive
so this tablet offers a lot for the price its reliable has a quality screen good performance no lag when swiping screen or opening apps and good battery life it doesnt feel fragile despite being made of plasticthe only thing i would do different is add gps capability,4.0,positive
all i can say is wow this is a really nice box i would recommend it,5.0,positive
very disappointed with these batteries i was using them in a wall clock the clock repeatedly did not work after a new battery was put in i figured the clock was no good since the batteries were new bought a new clock same thing happened decided to test the batteries prior to installation i found that of the twenty batteries i tested only  tested good so therefore my first clock probably wasnt bad in the first place the batteries are faulty i still have  batteries left to test but i not hopeful that these will be any better,2.0,negative
best box really like it so far and having  k is nice,4.0,positive
great price lasts a long time too,5.0,positive
decent size tablet to upload games and books for the go,5.0,positive
dont know how i managed without alexa everyone in the family is enjoying her,5.0,positive
decent performance but sometime do lag a bit screen resolution is a bit low for someone coming from a galaxy s and note  but for  got on a sale you cant expect top end product installed google play store without needing root so i can share my normal adroid app even though this is running fire os,3.0,neutral
great for my kids they love it and download games and music all the time,4.0,positive
i like the amazon firetv more than the firestick,5.0,positive
overall a good first tablet for a child i find it difficult to find a specific game on the child user the adult user has a search feature not sure where the search feature is on the child user my  yr old grandson is enjoying the tablet,4.0,positive
since i purchased returned couple of times now is dead i have to return it again my first problem didnt paired,1.0,negative
works okay for what we paid not super speedy quality is a little grainy as well,3.0,neutral
when i bought this product i never expected it to be anything like this it has got decent screen quality and response time definitely worth the price requires amazon account to install apps read books etc,4.0,positive
they didnt last very long in my cheap camera with them not being lithium i didnt expect them to last forever but i should of gotten more then a days use out of them in my xbox controller they lasted an adequate amount of time so all in all these definitely arent for heavy use and the price point reflects that,3.0,neutral
hii ordered this for my daughter who has an extensive liking of tablets she didnt like it because of lack of google play services and she didnt have the patience to work with it i knew that the os is only amazon specific but despite the apps that can be downloaded she was disappointed i returned itif you are an avid amazon person the tablet works great if you want a google tablet this isnt for you i would recommend these for people that want a good decent tablet that they can read and use amazon apps on,2.0,negative
my remote wouldnt work so i took out my batteries and noticed the end of one of these batteries leaked all along one side of my remote,3.0,neutral
the kindle line is great for easily syncing into existing amazon accounts  its a great tablet for basic functions like internet use video streaming music streaming apps etcetcetc however the tablet cannot currently stream downloaded movies from ultraviolet which is a pain for most users that primarily bought this device for that purpose i would currently not recommend the purchase of this device until you find out that amazon has fixed the issue if one of your criterias for the perfect tablet is to be able to watch downloaded movies,2.0,negative
i needed this for my two six year olds to be able to use during our drive to disney you are unable to get most apps that are offered on itunes and android market so i returned,2.0,negative
i love the new kindle fire i bought the original fire back in  and this is definitely an upgrade the firmware is better the battery last longer and the screen is better all this for cant beat that deal,4.0,positive
this is what ereaders should be like page turning is quick the backlight is amazing reading in bed at night is perfect with this i take it with me everywhere,5.0,positive
dont recharge them like seriously dont they work good and last but not for to long and when two of them died i decided to recharge them and it leaked all over my battery charger my brother took a few and i had no idea he charged a few without a problem and he didnt get his stuff ruined but i did so if i were you dont charge them,3.0,neutral
not universal did not work on garage door opener given as gift but now cannot return,1.0,negative
i use the hd for my personal entertainment system,4.0,positive
first time tried this brand so hoping they will last as long as the top brand,4.0,positive
i am disappointed in length of battery life,3.0,neutral
great value,5.0,positive
good phone but my return visit the customer service was horrific,4.0,positive
i love this wish i brought a bigger screen one,5.0,positive
its a wonderful instrument with quick response time and good memory for downloading games apps and videos great sound quality and great video quality,4.0,positive
this was my second kindle and i didnt realize that it wasnt paper white  what a difference i took this back to the store and exchanged for paper white this was not easy to read for me,3.0,neutral
did not fix my leaking water pump,1.0,negative
i purchased these for my grandchilden and they have really enjoyed using them and downloading new games to play,5.0,positive
based on the price it is easy to see that this tablet is not something that will knock your socks off but is good for children that like to read books,3.0,neutral
many of these batteries are not working at all very disappointed,1.0,negative
i like this is great i bought it my friend he was pleased abount,4.0,positive
this item arrived with no battery pack there is no way to power the toy without it because you cant just use regular batteries,1.0,negative
i have an ipad already just needed something that i can read books on found this on sale for  great deal not the best for net surfing but great for reading,3.0,neutral
this is fun but would not buy again not very informative keeps say i do not understand your question ,2.0,negative
i love this so much i bought two also bought one for my parents it is really easy to start up walks you right through the install process i highly recommend,5.0,positive
the looks and the screen of amazon  fire hd  kids edition are good the navigation is sluggish when compared to apple and samsung the touch screen is not very responsive camera is not so good amazon should have done much better job to make it a better product to compete with samsung and apple hope amazon makes improvements the cost is low and appreciate that i would not recommend to someone who is looking for good product i cost is the factor you can live with it,2.0,negative
i purchased this box in hopes of using it for the new playstation vue service which it did run pretty well it does everything they say it does but one of the main issues i had with the original and still have with this is the interface the layout for the main screen and the ads they throw in your face are just ridiculous after using roku for years the nvidia shield tv and the new apple tv i would recommend any of those over this device any day they offer a much cleaner interface and more functionality for the most part except playstation vue,3.0,neutral
santa got this for my  yo it works well on wifi can link to our movie library via dma app add educational apps and can expand memory via sd card she cant put it down much to our chagrin,5.0,positive
the product is relatively inexpensive but the performance could be better,3.0,neutral
i bought this tablet for my son and he loves it the pictures are clear and the battery charge holds a long time excellent tablet for the low price,3.0,neutral
when i first saw this product it was a must have for me i researched this product for weeks and was happy with what i had read after getting the product home i must say it was over rated this product is not user friendly only  user can register alexa does not have the answers to much i returned it after  days very unsatisfied,2.0,negative
i had a hard time trying to stream movies even with a good internet connection was a little disappointed,2.0,negative
purchased this product for as a backup tablet  the one con i have is that the internet browser runs a little slow other than that a good product,3.0,neutral
one of the best media player options for streaming tv,5.0,positive
easy to use reading clarity and background lightcolor is perfect lots of free books to download and lots of categories to choose from you can also sample books that you would like to purchase,5.0,positive
i had to go through half of the box to find four batteries that work pay a little more for quality batteries that work,1.0,negative
cool a lot of movies and tv i wouldnt get otherwise,5.0,positive
its fast well build would recommend for anyone who has young kids,5.0,positive
it is tough to use these tablets if you are use to apple products internal memory is minimal and is taken up by all of the amazon programs it is running everytime my kids play a game the wireless connection shuts down due to running out of memory i would not recommend these tablets for anything more that an ebook reader,2.0,negative
i really liked the idea of having a device i could talk to out of nowhere that would answer although our cells phones can do similarly but you have to turn them on and press buttons etc it is also gratifying to be able to tell a device to play music and it doesi was quite disappointed in the ability of alexa to answer any serious questions jeff needs to pay to send his programmers back to search school so many times alexa says a phrase similar to i dont understand the questionso basically i paid for a radio i paid extra for the larger one but the output is still no different than a clock radiocome on amazon,2.0,negative
batteries are awful might get  the life other batteries ive used will not be buying amazon batteries again,1.0,negative
excellent service excellent product,5.0,positive
got a great deal i dont think id spend more than  on it works well with xm though,4.0,positive
amazon has made another great product the äúshowäù goes perfectly in the kitchen recipes musicweather all done hands free fast set up,5.0,positive
no complaints no issues with product works as expected i use it mostly for music and controlling a few lights in my room,4.0,positive
i purchased the tablet for my mother she is a senior and not technological she has learned to use the tablet to pay her bills which saves a lot of time and stamps she also plays games on the device that helps with her cognitive ability best purchase of the season,5.0,positive
from the beginning weve had issues with our remote,2.0,negative
good tablet for the price it is fast battery life is ok,5.0,positive
i have way more buffering with this device than i do with my apple tv  gen it works just not well i have a glitch with this unit every time i use it that indeed takes away from the user experience,3.0,neutral
wanted a tablet that was cheap in price but good in quality this is it plays the games they enjoy e books you name it parents controls are great you can limit the time they have on different fields has help my kids with time management they know a few minutes here and there can add up quick or let them play later,4.0,positive
ok terrible life span,2.0,negative
these are ok but they dont hold up or last very long we bought these during christmas hoping they would be great esp since alkaline but they barely hold up to the wear and tear of everyday use in a tv remote let alone a kids toy,2.0,negative
the fire tv stick and fire tablet are great for beginners,5.0,positive
first time i bought these they worked well and lasted almost as long as the name brands not the same this time around almost no charge   hours of run time  junk batteries,1.0,negative
i bought a few of these amazon  fire tv  model boxes and i dont notice it performs any better than the older model even its specs are showed that it has better hardware components just for the fun of it i have rooted and am still learning what else can i do with it,4.0,positive
substandarddollar store batteries last longer,1.0,negative
it functions well and meets all my needs as an entry level tablet the only downside is that everything on it is geared toward amazon but the price makes up for it,4.0,positive
i get frustrated with this alot i like being able to speak commands but she never seems to know much even though we add skills to her she is always saying she doesnt know that the speaker is not the quality that i would expect for the price,3.0,neutral
had about  months very slow started out good but has been getting slower  cleared everything still not good,3.0,neutral
i fired up my fire today it seemed to go well very well,5.0,positive
its a good tablet for the value downside is theres no google play store access so youre limited to apps in the amazon app store,3.0,neutral
purchased the device for my son to take full benefits of his prime account a decent device with reasonable features for the low cost,4.0,positive
bought this to replace one i had from about  years ago why did i wait so long the newer models bigger screen is so nice and its so much faster,5.0,positive
this thing is ok as long as you dont expect it to be or have stuffappsgames like samsung or apple cause it doesnt it has its own line of ,1.0,negative
work,5.0,positive
this reader is purely for the person that simply wants an ebook reader and very little else,3.0,neutral
i bought this as a gift for a less technically inclined person as a gateway into learning tablets and apps it was a good gift,3.0,neutral
batteries are working great at the fraction of the cost of name brand batteries,5.0,positive
bought as a gift super excited i hope it lives up to the hype cant wait til she unwraps it,5.0,positive
the echo is a fun gadget it would be nice if you could give it any name you want but other than that it is a lot of fun,5.0,positive
how do i rate this i really cant tell because i am not going to test every single one of them,3.0,neutral
gave as a christmas gift recently learned that it stopped working within two weeks,1.0,negative
i purchased this item on sale as an alternative tab to android rc tablet fire tab is extremely slow my son had been using rc tablet without any problem but this one is slow takes forever the web page to load apps are also slow absolutely waste of money,1.0,negative
awesome sound which was unexpected its nice seeing info on the screen such as recipes song lyrics weather etc,4.0,positive
the batteries are great and for the quantity and price its a great buy,4.0,positive
not going to lie  we havenäôt even opened it yet planning on getting it all setup tomorrow night i did see it at the store though  it was incredible,4.0,positive
good price but didnt last to long,2.0,negative
whats the point of this without the cable to charge,1.0,negative
there was a black friday special to purchase this tablet for  and really could not pass this up it is intended for a toddler in times of crisus we dont have amazon prime so really it is useless until the money is spent product itself is fine,4.0,positive
i recently purchased this amazon fire for my daughter i like that it has the little accent of a night light so if we are watching a movie in the dark she can still use it without illuminating the entire room features are average just like any other tablet it is a little bulky but for a child it gets the job done pretty sturdy when its dropped doesnt have much storage but the good news is you can add your own sd to create more storage,3.0,neutral
love this for my youngest he had a nabi but it just wasnt as user friendly as this is,5.0,positive
easy to setup large screen protective case builtin two year protection plan included,3.0,neutral
slow with limited application battery doesnt last long and the download speed is less than expected,2.0,negative
by far the worst batteries i have ever bought i regret my purchase of  packs half of each box came without power and the ones that did were half life if u found this helpful please rate helpful thanks,1.0,negative
work well for the most part one pack had defective batteries but the rest so far have been fine last decently long,4.0,positive
its a decent reader for beginners there is no backlight so not good for reading in dark also slips from hands so purchase a cover if you buy it,3.0,neutral
this is great for a connected home people who use this should buy it if they plan on making everything in their home wiif enabled otherwise its an expensive siri,3.0,neutral
for the price it is worth it for below usd you get a decent tablet,5.0,positive
as an avid book reader i have always loved having an actual book i was very reluctant to get a kindle at first however it has been such a surprise its very light weight and thus easier to hold then a traditional book you can easily download new books at the click of a button there are daily and monthly deals you can take advantage of for a fraction of the cost of a regular book the viewing experience is superb because you can change fonts and size and increase or decrease background lighting making it very easy to read in any light if i dont know a word i can automatically look up the definition or add highlights or notes plus i can carry an entire library with me where ever i go i actually read way more now than i ever did before i am extremely impressed with this device and its more than exceeded my expectations i highly recommend it to anyone,5.0,positive
easy to navigateperfect for little ones  buy a screen protector too ,5.0,positive
i bought the amazon echo as a gift for my wife for mothers day and shes used it everyday since my kids utilize the simon says game and it also serves as a great music player,5.0,positive
yup theyre batteries alright but heres the cool thing theyre made by amazon amazon manufactures excellent quality products think costcokirkland and their products cost so much less than comparable products from other manufacturers i could see amazon get into manufacturing everything even cars and trucks and taking over the world and id be remarkably okay with that,5.0,positive
my granddaughter loves watching movies and it goes everywhere with her the size is easy to watch and it has a great picture ,5.0,positive
some work some dont some will power my tv remote but the same batteries wouldnt power a different type of remote i wont buy these again,1.0,negative
completely satisfied works as it should,5.0,positive
i bought this for my two year old grandson but the restrictions were too much,3.0,neutral
absolutely love my kindle fire would buy for friends and family it is the perfect combination of a tablet and ereader,5.0,positive
this is a great tablet i got it on black friday at an amazing price the downside a lot of features are only available to amazon prime and audible members with an expensive membership fee and the selection of apps is limited but on the other hand itäôs inexpensive the alexa app is useful games run ok the display and photo quality is good and itäôs easy to handle for music and books i recommend an additional memory card  i use a gb  which works fine,4.0,positive
these batteries are very poor quality and do not last even half the time of standard energizer or duracell batteries,1.0,negative
there there batteries it would be pretty hard to screw this one up,5.0,positive
nothing really great about it its basically a box to watch amazon on demand i have a smart tv so to me this useless,3.0,neutral
purchase it for my granddaughter and she love it many great childrens app for learning,4.0,positive
i bought this product for traveling for its light weight and paper like reading it was fine with ebooks but i had some pdf file i wanted to read on it i could load the pdfs but hard to read no font enlargable for pdfs plus the screen is not very responsive as screens in tablets i ended up return it,3.0,neutral
i mainly purchased this tablet for my toddler i didnt want to spend too much on a tablet since she only likes her one baby app it works well good image and sound cant beat the price,4.0,positive
i bought this for christmas for my niece she loves it shes four years old,3.0,neutral
easy to use great for someone who wants to play some games and use simple apps,4.0,positive
for the price it works great battery run time could be better good for reading kindle books when my kindle white page isnt handy,4.0,positive
after opening several gifts on christmas my  year old grandson kept going back to this gift and playing with it he was very pleased he loves his kindle fire and plays games and does his homework with it too,5.0,positive
we have enjoyed using the amazon fire tv it is similar to apple tv and roku but nice if you have a k tv and amazon prime,5.0,positive
wanted a cheap tablet to read books and comics i found the lack of apps to be disappointing it seems the tabelt is designed to make one buy books from amazon or to buy apps,2.0,negative
runs awesome for a good amount of time unfortunately sometimes the device disconnects or asks to be refreshed during that time the remote does not work and it is frozen on that screen other than that it runs very fast and is a great unit the fix for that is unplugging and replugging,4.0,positive
i got this on black friday for unbelievable price of  it doesnt have much space internally but with a sdhc card you can add up over  gigsamazon has its own browser and it was very easy to set up if you want a decent tablet  that you dont expect too much from then this is it,4.0,positive
i really like the echo i was hesitant to buy the echo for such a long time,5.0,positive
these dont seem to hold a charge as well as the major brands,3.0,neutral
i love my kendle fire fits in my purse perfectly always have books on hand,5.0,positive
this tablet freezes a lot when using it it started out working good and then it started freezing when playing games,3.0,neutral
for some reason none of these batteries worked not sure what was wrong this time ive bought them before and had no problems luckily amazon took it back without a problem,3.0,neutral
its just a smaller battery seems to work,4.0,positive
thanks great product,5.0,positive
the first tablet i bought was good at first until it stops charging i went to best buy to check it and they said that everything is okay we tried it again at home and it was the same thing it charged for a few min until probably  and will stop i brought it back to the store and they replace it with a new one so far i dont have problem with it as well as the other  tablets that i bought together with the first tablet,4.0,positive
very low quality tablet it lags on games but what do you expect for  however you can still do most things youd expect to do with a tablet,1.0,negative
purchased before going on vacation good price and compact design works great better than paperbacks,4.0,positive
i would say this is great for kids but the apps are very limited there are only a few good free apps in the kindle store the battery life is very poor the volume is either loud or it cant be heard its hard to find a good middle ground overall its still a good tablet for the price,3.0,neutral
not what i expected  this thing pretty much runs according to skills  not just ask a question  it searches the internet i find siri much better because it does search the net i can ask the same question the same way  you always get an answer with siri but not with alexia it always say i do not understand the question again this thing needs much improvement  its not worth the price tag especially when siri is included with my iphone,2.0,negative
i use my kindle for reading only i dont care for the internet part of it so i dont use it for internet purposes at all,4.0,positive
decent little tablet if you are not a game player tablet shuts down and i cant get it back on when i play games for long periods of time its not my ipad thats for sure,3.0,neutral
i cant seem to be able to hook it up with my internet connection i will be returning it to the store,1.0,negative
great product to enhance tvs that are quite as smart as we would like,5.0,positive
several batteries dont work,2.0,negative
we have the smaller one and been great this one is even better because of the size,4.0,positive
not as fancy as the ipad but a fraction of the cost works well with android system and all apps like on our android phones cant beat the price,4.0,positive
the original amazon basics in the solid silver wrapping were great these seem to have about a half life of those wouldnt recommend for use,2.0,negative
still working on getting to explore all the features,4.0,positive
alexa is entertaining for music questions etc i was hoping for something more advanced like being able to reminder for an appointment min before the appt is schedule you can set a reminder for  minutesbut only from the time you ask alexagood for cooking but not much else,3.0,neutral
as described work well,5.0,positive
these dont last long at all,1.0,negative
bought five of these for my teachers to take photosvideos and upload to our site and email parents does everything just fine except the cameras arent the greatest pretty slow to capture the pic and they all come out blurry with he slightest amount of motion from the subject or photograher ok product if your not focused on taking pictures,3.0,neutral
tested and performed as good or better than the leading brands i have many amazon basic products from micro usb chargers to hdmi cables and all are excellent quality you would be crazy not to buy these amazon for president,5.0,positive
